DAT;3765795;BME688;250;156527.06;156814.70;166775.25;134665.97;147338.12;138603.14;172681.28;165481.58
DAT;3765945;BME688;250;2175252.25;2274923.75;2371743.00;1852136.50;1981136.62;2095140.62;2405167.25;2544099.50
DAT;3766096;BME688;250;2103209.25;2199785.25;2290187.25;1784360.75;1917154.25;1997074.63;2329258.00;2446103.25
DAT;3766246;BME688;250;2034268.62;2151260.50;2224877.75;1745578.50;1858439.25;1937559.12;2246845.75;2377939.00
DAT;3766397;BME688;250;1981136.62;2096749.37;2164904.75;1692562.00;1835948.00;1890607.00;2166622.50;2325291.00
DAT;3766547;BME688;250;1936185.25;2055708.88;2106454.00;1663688.00;1793737.62;1855913.00;2103209.25;2276820.50
DAT;3766698;BME688;250;1913124.75;2014756.50;2074449.25;1634803.37;1747813.12;1794916.75;2083948.13;2228509.25
DAT;3766848;BME688;250;1866059.25;1979700.37;2043402.37;1605959.62;1720285.62;1764756.62;2017734.00;2180463.25
DAT;3766999;BME688;250;1848375.50;1944457.62;2000000.00;1578116.00;1697823.87;1728999.62;1979700.37;2127792.25
DAT;3767149;BME688;250;1810386.75;1906446.38;1969704.25;1548582.25;1660652.75;1696768.87;1930709.37;2098360.75
DAT;3767300;BME688;250;1782031.75;1873742.00;1925264.37;1514232.87;1644649.62;1665717.75;1903788.00;2060362.12
DAT;3767450;BME688;250;1753424.62;1843384.37;1889298.87;1472322.12;1623142.50;1640697.00;1854652.50;2001465.88
DAT;3767600;BME688;250;1732290.12;1806793.12;1869892.75;1461291.50;1592844.62;1613551.25;1816408.00;1978266.12
DAT;3767751;BME688;250;1708446.25;1776235.87;1834714.50;1436688.87;1567247.00;1587289.25;1799648.50;1933443.50
DAT;3767901;BME688;250;1676970.38;1754551.25;1807989.38;1409982.75;1529499.62;1563657.12;1760206.25;1917154.25
DAT;3768052;BME688;250;1656622.87;1733389.75;1782031.75;1384251.37;1521828.00;1541588.25;1717040.50;1858439.25
DAT;3768202;BME688;250;1635782.75;1712732.62;1750053.37;1374496.62;1481910.25;1510046.12;1692562.00;1850881.12
DAT;3768353;BME688;250;1616416.75;1684210.50;1720285.62;1355393.75;1464426.12;1465998.62;1681100.00;1811587.75
DAT;3768503;BME688;250;1599375.25;1659643.37;1712732.62;1326424.87;1441238.62;1447349.87;1627980.87;1768184.75
DAT;3768654;BME688;250;1575384.62;1658635.37;1675941.12;1316195.37;1424695.62;1423210.62;1610696.00;1771626.25
DAT;3768740;BME688;400;1556526.75;1616416.75;1662675.00;1299904.75;1401300.00;1210044.37;673020.06;662568.75
DAT;3768859;BME688;400;125922.28;126295.02;132163.14;107721.44;116868.30;108612.64;131248.39;131653.37
DAT;3768967;BME688;400;128967.26;129751.65;136061.66;110583.16;122929.17;113074.20;136496.94;135629.14
DAT;3769076;BME688;400;131653.37;133298.62;138941.66;113752.50;123373.49;115680.07;141241.37;139509.53
DAT;3769184;BME688;400;134136.75;135737.02;141592.92;115915.78;127047.15;119069.77;144837.34;142182.73
