DAT;6447230;BME688;350;238139.53;238472.28;257934.52;204228.16;220025.78;206451.61;249817.03;241851.67
DAT;6447380;BME688;350;549061.69;556673.00;562174.06;468757.16;477278.03;468757.16;533194.50;559410.00
DAT;6447531;BME688;350;531948.06;540369.38;544246.63;455313.47;463348.41;454706.94;514702.19;542516.56
DAT;6447681;BME688;350;517433.06;525802.31;529472.62;444058.97;453800.13;438074.88;501837.78;527427.25
DAT;6447832;BME688;350;507056.19;513154.59;518218.62;434174.25;442046.19;427378.97;485423.09;509706.31
DAT;6447982;BME688;350;495284.16;503689.12;504806.50;423402.94;431430.38;414658.84;472651.75;501469.16
DAT;6448132;BME688;350;486114.41;488899.50;497449.59;415668.75;422616.59;403865.12;459914.66;490656.44
DAT;6448283;BME688;350;475947.00;479288.56;483703.34;407481.09;411658.28;394529.00;449912.12;477611.94
DAT;6448433;BME688;350;463663.13;470372.06;477278.03;395443.12;406510.53;384528.72;439202.22;464293.81
DAT;6448584;BME688;350;457755.94;458987.00;465878.06;388025.78;398909.22;376886.28;430071.41;457755.94
DAT;6448734;BME688;350;449319.88;447846.06;460535.19;383233.53;392713.31;361837.47;420793.09;448140.03
DAT;6448885;BME688;350;440335.41;443194.13;451698.28;375848.78;384745.44;351407.00;411162.41;439202.22
DAT;6449035;BME688;350;435281.62;435559.34;443482.03;361454.28;378138.84;346414.06;401962.72;429530.19
DAT;6449185;BME688;350;425779.62;427111.56;436394.63;356173.91;363765.53;340199.34;393165.69;423140.50
DAT;6449336;BME688;350;421052.62;420793.09;430071.41;348892.69;355062.41;331284.38;387805.34;417192.91
DAT;6449486;BME688;350;412155.38;411410.22;422878.38;342246.00;351769.16;325907.06;379189.03;410667.75
DAT;6449637;BME688;350;406995.22;405063.28;415668.75;337842.28;345712.34;319800.13;364542.53;404823.09
DAT;6449787;BME688;350;402436.62;397747.12;411162.41;332251.78;339522.53;314496.31;357666.78;397284.19
DAT;6449938;BME688;350;393619.06;392262.03;404823.09;327470.41;335188.22;306862.44;351769.16;388246.44
DAT;6450088;BME688;350;388467.37;385397.06;398211.16;324050.62;330322.59;302779.41;346062.84;381520.13
DAT;6450175;BME688;400;384528.72;379610.75;393619.06;316537.88;324358.56;264121.75;225849.14;225550.66
DAT;6450283;BME688;400;171294.75;166938.38;185037.95;144960.36;156958.92;139509.53;171466.84;169592.58
DAT;6450391;BME688;400;177531.20;173736.00;195121.95;151524.13;162179.28;146704.88;179208.95;175884.58
DAT;6450500;BME688;400;181303.11;179208.95;201693.91;155670.42;168587.42;151793.66;186046.52;183249.83
DAT;6450608;BME688;400;185843.92;185037.95;207077.86;159006.22;172506.73;156527.06;194676.81;187066.13
DAT;6450716;BME688;400;194676.81;192916.36;211177.56;163109.27;176066.03;161412.36;199221.80;195010.47
DAT;6450824;BME688;400;197607.09;196131.02;215988.19;165321.28;179020.98;164524.42;203619.02;198757.77
DAT;6450933;BME688;400;200509.11;199687.98;218197.31;168587.42;182661.44;167923.91;208214.72;203497.61
DAT;6451041;BME688;400;204228.16;202531.64;221885.16;172158.70;185037.95;170099.67;211570.25;204718.11
DAT;6451149;BME688;400;205581.20;206077.69;224512.17;172681.28;192807.37;172681.28;215442.88;207961.00
DAT;6451258;BME688;400;210916.58;209364.14;227202.13;175703.50;194123.22;175703.50;217225.28;211439.19
DAT;6451366;BME688;400;212757.11;211177.56;228265.72;178086.95;195233.56;176430.05;220452.09;213555.78
DAT;6451474;BME688;400;213288.89;213288.89;231674.20;179586.11;197378.56;179775.28;222174.00;214765.09
DAT;6451583;BME688;400;215988.19;215988.19;233416.91;181882.77;201337.00;181495.92;225401.72;218197.31
DAT;6451691;BME688;400;217087.12;217779.67;235510.58;182857.14;201218.31;183249.83;226749.33;219884.05
DAT;6451799;BME688;400;218616.56;219459.92;237476.81;184637.58;203134.30;184637.58;229339.31;221166.31
DAT;6451908;BME688;400;220737.23;222029.48;239812.64;186453.02;204718.11;186861.31;231674.20;222753.97
DAT;6452016;BME688;400;222899.44;222899.44;241680.44;186046.52;206576.56;187066.13;232939.03;224807.91
DAT;6452124;BME688;400;223190.94;223776.22;243057.20;192048.02;207455.42;193463.06;234057.14;225699.80
DAT;6452232;BME688;400;225699.80;224659.94;244274.81;193572.78;208979.59;195121.95;236162.36;227656.73
DAT;6452341;BME688;400;224956.06;228265.72;246213.03;193463.06;211439.19;195121.95;236982.19;230267.59
DAT;6452449;BME688;400;225998.67;227808.67;247283.27;194899.13;211046.98;197950.91;239812.64;230112.36
DAT;6452557;BME688;400;229647.91;228877.97;248543.69;195569.14;211439.19;197036.75;240658.05;232463.11
DAT;6452666;BME688;400;228877.97;229957.33;249269.72;196131.02;213823.34;200391.39;241168.16;232463.11
DAT;6452774;BME688;400;230578.70;231360.14;250000.00;197836.17;213422.27;199687.98;243751.48;233576.64
DAT;6452882;BME688;400;230578.70;231046.94;251658.89;199571.23;214495.19;199687.98;243230.41;234057.14
DAT;6452991;BME688;400;232463.11;232939.03;252403.25;199571.23;216811.34;201099.77;244449.75;235673.19
DAT;6453099;BME688;400;232304.91;235186.03;253152.05;200509.11;218057.92;201455.83;245152.02;236817.77
DAT;6453260;BME688;350;232621.53;235186.03;254283.58;200744.95;217087.12;203740.55;246390.77;236653.58
DAT;6453410;BME688;350;537815.12;545115.81;555314.56;460535.19;472324.72;458370.63;533194.50;546862.50
DAT;6453561;BME688;350;524993.56;526207.63;540797.44;445507.94;458370.63;446090.19;507810.56;533194.50
