DAT;1580096;BME688;200;235673.19;242194.89;260294.86;204963.97;221309.70;212360.02;257934.52;244976.08
DAT;1580246;BME688;200;12825049.00;15622408.00;14817092.00;12120584.00;11640497.00;14145478.00;16347219.00;14717269.00
DAT;1580396;BME688;200;12311854.00;15083084.00;14118053.00;11665361.00;11119104.00;13407529.00;15272897.00;14000427.00
DAT;1580547;BME688;200;11946044.00;14727191.00;13805772.00;11256613.00;10984915.00;13000595.00;14777001.00;13659025.00
DAT;1580697;BME688;200;11665361.00;14321678.00;13548894.00;11107797.00;10694517.00;12750195.00;14511957.00;13415763.00
DAT;1580848;BME688;200;11481430.00;14072579.00;13333876.00;10886379.00;10429026.00;12381636.00;14265564.00;13031617.00
DAT;1580998;BME688;200;11279862.00;13805772.00;13141368.00;10715500.00;10291457.00;12113863.00;13893576.00;12916043.00
DAT;1581149;BME688;200;11107797.00;13624948.00;12992863.00;10479053.00;10119827.00;11906977.00;13607973.00;12610352.00
DAT;1581299;BME688;200;10995973.00;13457084.00;12676209.00;10359785.00;9962907.00;11702857.00;13342020.00;12438034.00
DAT;1581450;BME688;200;10800264.00;13133467.00;12473544.00;10214464.00;9837286.00;11469373.00;13125576.00;12167843.00
DAT;1581600;BME688;200;10694517.00;12969721.00;12325748.00;10157471.00;9723442.00;11291523.00;12923684.00;11932993.00
DAT;1581751;BME688;200;10509301.00;12900787.00;12120584.00;10045371.00;9646158.00;11245024.00;12632228.00;11881073.00
DAT;1581901;BME688;200;10419078.00;12727908.00;11919971.00;9926689.00;9470520.00;11051602.00;12438034.00;11690332.00
DAT;1582052;BME688;200;10291457.00;12581302.00;11765889.00;9697544.00;9381048.00;10897240.00;12208644.00;11469373.00
DAT;1582202;BME688;200;10185887.00;12402725.00;11665361.00;9697544.00;9301164.00;10704998.00;12107149.00;11279862.00
DAT;1582353;BME688;200;10054618.00;12127313.00;11493511.00;9511756.00;9160749.00;10489117.00;11804035.00;11164566.00
DAT;1582503;BME688;200;9899698.00;11972232.00;11303208.00;9445950.00;9122494.00;10349968.00;11640497.00;11085250.00
DAT;1582653;BME688;200;9855038.00;11816805.00;11175989.00;9364961.00;8899511.00;10252816.00;11469373.00;10810953.00
DAT;1582804;BME688;200;9740785.00;11702857.00;11096512.00;9207081.00;8849041.00;10157471.00;11361997.00;10684056.00
DAT;1582954;BME688;200;9620669.00;11615739.00;10962864.00;9145409.00;8770878.00;9972002.00;11187436.00;10621718.00
DAT;1583041;BME688;400;9511756.00;11433357.00;10853925.00;8987383.00;8680265.00;8972618.00;3778597.75;3942252.25
DAT;1583149;BME688;400;197150.56;206826.91;219037.44;169256.20;182857.14;172158.70;211439.19;203376.36
DAT;1583258;BME688;400;203497.61;208851.72;223045.09;173383.00;185843.92;173207.03;215171.25;206701.66
DAT;1583366;BME688;400;207581.59;211964.39;226749.33;176430.05;191616.77;176978.92;218476.64;210396.55
DAT;1583474;BME688;400;209621.30;215578.95;228571.42;177901.33;194455.00;179775.28;221885.16;212360.02
DAT;1583583;BME688;400;212757.11;216811.34;230578.70;179964.84;196243.77;181303.11;223923.03;214495.19
DAT;1583691;BME688;400;214630.06;218756.67;232463.11;181110.72;197950.91;181882.77;226298.34;215578.95
DAT;1583799;BME688;400;216124.95;219459.92;234378.58;183053.27;199804.88;186861.31;227505.00;218197.31
DAT;1583907;BME688;400;215171.25;222174.00;234700.89;184040.27;201693.91;186656.94;231203.44;219318.91
DAT;1584016;BME688;400;217087.12;221741.02;236653.58;184438.05;204106.05;186861.31;232146.91;220452.09
DAT;1584124;BME688;400;219884.05;222753.97;237807.70;185843.92;202411.55;191401.88;233576.64;223336.97
DAT;1584232;BME688;400;219178.08;224070.02;238805.97;191509.25;204963.97;194676.81;235836.02;223483.19
DAT;1584341;BME688;400;221885.16;226900.06;240658.05;187271.39;204472.84;195569.14;235673.19;224659.94
DAT;1584449;BME688;400;222318.72;225699.80;241168.16;192048.02;208341.81;195345.28;237642.14;225401.72
DAT;1584557;BME688;400;221453.28;228418.47;243057.20;193682.63;207077.86;195905.88;238973.16;225998.67
DAT;1584666;BME688;400;223923.03;228265.72;243925.67;192481.20;206952.30;197950.91;239981.25;226298.34
DAT;1584774;BME688;400;224364.59;229493.50;244624.94;193682.63;208979.59;198757.77;240658.05;228571.42
DAT;1584882;BME688;400;225699.80;229802.52;245328.22;194899.13;208724.02;198757.77;242366.86;227656.73
DAT;1584991;BME688;400;226148.41;229493.50;246035.56;194899.13;211570.25;199338.14;242194.89;229802.52
DAT;1585099;BME688;400;226598.81;232780.17;248724.80;195121.95;211308.30;199921.91;243403.84;229957.33
DAT;1585207;BME688;400;227051.00;231203.44;248182.27;196582.84;211439.19;199571.23;244100.12;229957.33
DAT;1585315;BME688;400;228113.17;230423.05;248182.27;196696.13;211701.47;202772.28;244624.94;230578.70
DAT;1585424;BME688;400;228113.17;233736.59;248724.80;197036.75;212360.02;200391.39;244976.08;232146.91
DAT;1585532;BME688;400;228724.59;232780.17;250000.00;196469.69;210526.31;201455.83;245681.37;232146.91
DAT;1585640;BME688;400;227505.00;233098.11;250550.53;198642.09;213155.70;203497.61;246390.77;233416.91
DAT;1585749;BME688;400;229802.52;234057.14;251473.48;198642.09;213288.89;202171.77;246568.75;233098.11
DAT;1585857;BME688;400;230267.59;235348.20;253152.05;199338.14;214091.58;202892.81;247283.27;233576.64
DAT;1585965;BME688;400;231517.06;235673.19;251658.89;200391.39;214495.19;203376.36;247104.25;234057.14
DAT;1586126;BME688;200;233257.41;234862.39;253716.55;199221.80;214360.48;202411.55;247462.55;234862.39
DAT;1586277;BME688;200;12242854.00;14918279.00;14136324.00;11421401.00;10940902.00;13149278.00;15478507.00;13849535.00
DAT;1586427;BME688;200;11591086.00;13911271.00;13415763.00;10962864.00;10570323.00;12473544.00;14638374.00;13220900.00
DAT;1586578;BME688;200;11268226.00;13624948.00;13062787.00;10684056.00;10301163.00;12073692.00;14054471.00;12832583.00
DAT;1586728;BME688;200;11040431.00;13358337.00;12862807.00;10419078.00;10073163.00;11753228.00;13523731.00;12574060.00
DAT;1586879;BME688;200;10864721.00;13101959.00;12581302.00;10320630.00;9890733.00;11493511.00;13358337.00;12242854.00
DAT;1587029;BME688;200;10673616.00;12832583.00;12270361.00;10166925.00;9749479.00;11245024.00;13062787.00;12040419.00
DAT;1587179;BME688;200;10479053.00;12624928.00;12100443.00;9908679.00;9570093.00;11051602.00;12735328.00;11740595.00
DAT;1587330;BME688;200;10340170.00;12466426.00;11804035.00;9793186.00;9454126.00;10843150.00;12581302.00;11591086.00
DAT;1587480;BME688;200;10214464.00;12332706.00;11690332.00;9680355.00;9253883.00;10621718.00;12242854.00;11421401.00
DAT;1587631;BME688;200;10101110.00;12127313.00;11433357.00;9511756.00;9183857.00;10489117.00;11959124.00;11256613.00
DAT;1587781;BME688;200;9962907.00;11881073.00;11256613.00;9478739.00;8994785.00;10330391.00;11778577.00;11007054.00
DAT;1587932;BME688;200;9828434.00;11727989.00;11153165.00;9301164.00;8885033.00;10138614.00;11665361.00;10940902.00
DAT;1588082;BME688;200;9688941.00;11578799.00;11029283.00;9238229.00;8863403.00;9990244.00;11493511.00;10768321.00
DAT;1588233;BME688;200;9561716.00;11421401.00;10886379.00;9069471.00;8666490.00;9926689.00;11119104.00;10509301.00
DAT;1588383;BME688;200;9486972.00;11314917.00;10726023.00;8892266.00;8571279.00;9688941.00;11198906.00;10499199.00
DAT;1588534;BME688;200;9364961.00;11164566.00;10601100.00;8856216.00;8445361.00;9545004.00;10875539.00;10252816.00
DAT;1588684;BME688;200;9246050.00;11074011.00;10458985.00;8742796.00;8354921.00;9470520.00;10757715.00;10157471.00
DAT;1588834;BME688;200;9114882.00;10929953.00;10369620.00;8645910.00;8310423.50;9332954.00;10549903.00;10008552.00
DAT;1588985;BME688;200;9084558.00;10778947.00;10195395.00;8537780.00;8235235.00;9191585.00;10301163.00;9872853.00
DAT;1589072;BME688;400;8950560.00;10673616.00;10082462.00;8497925.00;8100865.50;8155301.00;3559417.75;3732118.50
DAT;1589180;BME688;400;192048.02;197607.09;209235.80;163421.64;174268.20;161412.36;200273.81;192698.53
DAT;1589288;BME688;400;196356.66;199571.23;212492.22;166125.89;178272.98;164842.23;204963.97;197836.17
DAT;1589396;BME688;400;200744.95;202291.58;214630.06;168089.30;180154.83;168421.05;207203.56;199221.80
DAT;1589505;BME688;400;202291.58;204228.16;217640.81;170099.67;181882.77;170439.42;210916.58;202171.77
DAT;1589613;BME688;400;202772.28;206202.17;219318.91;171985.22;183644.19;171812.08;212227.98;203134.30
DAT;1589721;BME688;400;205581.20;207329.42;223336.97;174268.20;184637.58;172681.28;215442.88;205333.88
DAT;1589830;BME688;400;206326.81;210916.58;223923.03;174803.69;185843.92;175884.58;216811.34;205581.20
DAT;1589938;BME688;400;207329.42;210786.33;225998.67;175342.47;192589.81;176247.84;218616.56;207834.37
DAT;1590046;BME688;400;209107.61;212227.98;226598.81;176430.05;192156.13;178086.95;220167.70;208214.72
DAT;1590155;BME688;400;210396.55;212889.81;227202.13;177716.08;193792.58;177716.08;221309.70;210656.25
DAT;1590263;BME688;400;210916.58;215171.25;228877.97;178272.98;194123.22;179020.98;222463.61;212227.98
DAT;1590371;BME688;400;212096.11;214900.31;230112.36;179775.28;195345.28;180535.97;223483.19;212624.58
DAT;1590480;BME688;400;214225.94;216536.27;230578.70;180918.73;196243.77;181110.72;225104.42;213689.48
DAT;1590588;BME688;400;214091.58;217087.12;232463.11;181110.72;198873.56;182466.14;226900.06;214495.19
DAT;1590696;BME688;400;217087.12;218896.97;234057.14;182661.44;196469.69;183842.02;228113.17;215578.95
DAT;1590804;BME688;400;215442.88;220309.81;234700.89;183053.27;197378.56;183842.02;228265.72;216124.95
DAT;1590913;BME688;400;215442.88;220167.70;235186.03;183249.83;198757.77;184637.58;228571.42;217918.70
DAT;1591021;BME688;400;217087.12;221597.06;234217.75;183644.19;198526.56;184438.05;229031.53;217779.67
DAT;1591129;BME688;400;219037.44;222029.48;235348.20;184040.27;198873.56;184637.58;228724.59;218756.67
DAT;1591238;BME688;400;219178.08;222463.61;237146.83;183842.02;198526.56;186046.52;229957.33;219318.91
DAT;1591346;BME688;400;219459.92;222463.61;237476.81;183842.02;201813.17;185843.92;231360.14;220167.70
DAT;1591454;BME688;400;218896.97;222899.44;237311.70;184438.05;202291.58;186453.02;231674.20;220025.78
DAT;1591563;BME688;400;220737.23;223190.94;238139.53;185440.06;201099.77;186453.02;232463.11;221023.09
DAT;1591671;BME688;400;219884.05;228877.97;238639.02;186046.52;202892.81;191294.59;230734.56;222029.48
DAT;1591779;BME688;400;221023.09;225998.67;240658.05;185238.78;202291.58;191401.88;233416.91;222174.00
DAT;1591888;BME688;400;220309.81;224807.91;240150.09;186453.02;202651.89;192698.53;234700.89;221166.31
DAT;1591996;BME688;400;222174.00;223483.19;240488.50;186453.02;202772.28;186249.55;233576.64;224217.20
