Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
TPU/Kork,4,5483449,3,Upper,1,928587.62,1
TPU/Kork,4,5483468,4,Upper,1,871118.69,1
TPU/Kork,4,5483476,5,Upper,1,884665.25,1
TPU/Kork,4,5483485,6,Upper,1,739350.19,1
TPU/Kork,4,5483493,7,Upper,1,768624.50,1
TPU/Kork,4,5483502,0,Upper,2,791803.62,1
TPU/Kork,4,5483510,1,Upper,2,1049180.37,1
TPU/Kork,4,5483519,2,Upper,2,789971.06,1
TPU/Kork,4,5483527,3,Upper,2,926696.81,1
TPU/Kork,4,5483536,4,Upper,2,861227.94,1
TPU/Kork,4,5483544,5,Upper,2,881239.25,1
TPU/Kork,4,5483553,6,Upper,2,733787.19,1
TPU/Kork,4,5483562,7,Upper,2,759643.94,1
TPU/Kork,4,5483570,0,Upper,3,790428.37,1
TPU/Kork,4,5483579,1,Upper,3,1046767.19,1
TPU/Kork,4,5483587,2,Upper,3,782725.00,1
TPU/Kork,4,5483596,3,Upper,3,926696.81,1
TPU/Kork,4,5483604,4,Upper,3,867245.37,1
TPU/Kork,4,5483613,5,Upper,3,875026.69,1
TPU/Kork,4,5483621,6,Upper,3,733787.19,1
TPU/Kork,4,5483630,7,Upper,3,756696.81,1
TPU/Kork,4,5483638,0,Upper,4,791344.69,1
TPU/Kork,4,5483647,1,Upper,4,1053227.00,1
TPU/Kork,4,5483655,2,Upper,4,783623.50,1
TPU/Kork,4,5483664,3,Upper,4,921070.37,1
TPU/Kork,4,5483672,4,Upper,4,860142.81,1
TPU/Kork,4,5483681,5,Upper,4,878404.44,1
TPU/Kork,4,5483689,6,Upper,4,737752.19,1
TPU/Kork,4,5483698,7,Upper,4,752526.19,1
TPU/Kork,4,5483706,0,Upper,5,787692.31,1
TPU/Kork,4,5483715,1,Upper,5,1049987.12,1
TPU/Kork,4,5483723,2,Upper,5,780487.81,1
TPU/Kork,4,5483732,3,Upper,5,928587.62,1
TPU/Kork,4,5483740,4,Upper,5,865047.50,1
TPU/Kork,4,5483749,5,Upper,5,875587.87,1
TPU/Kork,4,5483757,6,Upper,5,734576.75,1
TPU/Kork,4,5483766,7,Upper,5,755023.06,1
TPU/Kork,4,5483774,0,Upper,6,789058.00,1
TPU/Kork,4,5483783,1,Upper,6,1054040.12,1
TPU/Kork,4,5483791,2,Upper,6,780934.25,1
TPU/Kork,4,5483800,3,Upper,6,926068.25,1
TPU/Kork,4,5483808,4,Upper,6,870008.50,1
TPU/Kork,4,5483817,5,Upper,6,885813.13,1
TPU/Kork,4,5483825,6,Upper,6,730645.75,1
TPU/Kork,4,5483834,7,Upper,6,756277.69,1
TPU/Kork,4,5483842,0,Upper,7,784975.06,1
TPU/Kork,4,5483851,1,Upper,7,1051604.62,1
TPU/Kork,4,5483859,2,Upper,7,781828.56,1
TPU/Kork,4,5483868,3,Upper,7,924187.75,1
TPU/Kork,4,5483876,4,Upper,7,865047.50,1
TPU/Kork,4,5483885,5,Upper,7,882948.94,1
TPU/Kork,4,5483893,6,Upper,7,732213.06,1
TPU/Kork,4,5483902,7,Upper,7,755859.00,1
TPU/Kork,4,5483910,0,Upper,8,781381.13,1
TPU/Kork,4,5483919,1,Upper,8,1049180.37,1
TPU/Kork,4,5483927,2,Upper,8,782725.00,1
TPU/Kork,4,5483936,3,Upper,8,921070.37,1
TPU/Kork,4,5483944,4,Upper,8,860685.00,1
TPU/Kork,4,5483953,5,Upper,8,883520.25,1
TPU/Kork,4,5483961,6,Upper,8,733787.19,1
TPU/Kork,4,5483970,7,Upper,8,752526.19,1
TPU/Kork,4,5483978,0,Upper,9,790428.37,1
TPU/Kork,4,5483987,1,Upper,9,1050795.25,1
TPU/Kork,4,5483995,2,Upper,9,779151.62,1
TPU/Kork,4,5484004,3,Upper,9,917357.25,1
TPU/Kork,4,5484012,4,Upper,9,858520.25,1
TPU/Kork,4,5484021,5,Upper,9,874466.25,1
TPU/Kork,4,5484029,6,Upper,9,734576.75,1
TPU/Kork,4,5484038,7,Upper,9,744998.19,1
TPU/Kork,4,5484046,0,Upper,10,782725.00,1
TPU/Kork,4,5484055,1,Upper,10,1049180.37,1
TPU/Kork,4,5484063,2,Upper,10,779596.50,1
TPU/Kork,4,5484072,3,Upper,10,911843.25,1
TPU/Kork,4,5484080,4,Upper,10,863406.44,1
TPU/Kork,4,5484089,5,Upper,10,878969.94,1
TPU/Kork,4,5484097,6,Upper,10,731428.56,1
TPU/Kork,4,5484106,7,Upper,10,755440.81,1
TPU/Kork,4,5484114,0,Upper,11,783174.00,1
TPU/Kork,4,5484123,1,Upper,11,1049987.12,1
TPU/Kork,4,5484131,2,Upper,11,776051.56,1
TPU/Kork,4,5484140,3,Upper,11,921692.19,1
TPU/Kork,4,5484148,4,Upper,11,860685.00,1
TPU/Kork,4,5484157,5,Upper,11,880670.81,1
TPU/Kork,4,5484165,6,Upper,11,730645.75,1
TPU/Kork,4,5484174,7,Upper,11,742567.06,1
TPU/Kork,4,5484182,0,Upper,12,781381.13,1
TPU/Kork,4,5484191,1,Upper,12,1049180.37,1
TPU/Kork,4,5484199,2,Upper,12,780041.88,1
TPU/Kork,4,5484208,3,Upper,12,919210.06,1
TPU/Kork,4,5484216,4,Upper,12,854757.94,1
TPU/Kork,4,5484225,5,Upper,12,877839.69,1
TPU/Kork,4,5484233,6,Upper,12,732213.06,1
TPU/Kork,4,5484242,7,Upper,12,750870.75,1
TPU/Kork,4,5484250,0,Upper,13,780487.81,1
TPU/Kork,4,5484259,1,Upper,13,1047570.31,1
TPU/Kork,4,5484267,2,Upper,13,776934.75,1
TPU/Kork,4,5484276,3,Upper,13,911234.69,1
TPU/Kork,4,5484284,4,Upper,13,860685.00,1
TPU/Kork,4,5484293,5,Upper,13,869454.44,1
TPU/Kork,4,5484301,6,Upper,13,725983.69,1
TPU/Kork,4,5484310,7,Upper,13,735368.06,1
TPU/Kork,4,5484318,0,Upper,14,781828.56,1
TPU/Kork,4,5484327,1,Upper,14,1044365.13,1
TPU/Kork,4,5484335,2,Upper,14,779151.62,1
TPU/Kork,4,5484344,3,Upper,14,914898.37,1
TPU/Kork,4,5484352,4,Upper,14,852090.69,1
TPU/Kork,4,5484361,5,Upper,14,870008.50,1
TPU/Kork,4,5484369,6,Upper,14,725983.69,1
TPU/Kork,4,5484378,7,Upper,14,736161.06,1
TPU/Kork,4,5484386,0,Upper,15,778707.25,1
TPU/Kork,4,5484395,1,Upper,15,1042769.88,1
TPU/Kork,4,5484403,2,Upper,15,776051.56,1
TPU/Kork,4,5484412,3,Upper,15,917357.25,1
TPU/Kork,4,5484420,4,Upper,15,854223.12,1
TPU/Kork,4,5484429,5,Upper,15,874466.25,1
TPU/Kork,4,5484437,6,Upper,15,729085.06,1
TPU/Kork,4,5484446,7,Upper,15,741760.25,1
TPU/Kork,4,5484454,0,Upper,16,780934.25,1
TPU/Kork,4,5484463,1,Upper,16,1042769.88,1
TPU/Kork,4,5484471,2,Upper,16,772538.69,1
TPU/Kork,4,5484480,3,Upper,16,920449.44,1
TPU/Kork,4,5484488,4,Upper,16,863952.75,1
TPU/Kork,4,5484497,5,Upper,16,882948.94,1
TPU/Kork,4,5484505,6,Upper,16,727531.06,1
TPU/Kork,4,5484514,7,Upper,16,744186.06,1
TPU/Kork,4,5484522,0,Upper,17,776051.56,1
TPU/Kork,4,5484531,1,Upper,17,1050795.25,1
TPU/Kork,4,5484539,2,Upper,17,772538.69,1
TPU/Kork,4,5484548,3,Upper,17,921692.19,1
TPU/Kork,4,5484556,4,Upper,17,854223.12,1
TPU/Kork,4,5484565,5,Upper,17,865047.50,1
TPU/Kork,4,5484573,6,Upper,17,724442.87,1
TPU/Kork,4,5484582,7,Upper,17,741760.25,1
TPU/Kork,4,5484590,0,Upper,18,781828.56,1
TPU/Kork,4,5484599,1,Upper,18,1043566.87,1
TPU/Kork,4,5484607,2,Upper,18,775170.31,1
TPU/Kork,4,5484616,3,Upper,18,917357.25,1
TPU/Kork,4,5484624,4,Upper,18,856903.75,1
TPU/Kork,4,5484633,5,Upper,18,873906.56,1
TPU/Kork,4,5484641,6,Upper,18,725212.44,1
TPU/Kork,4,5484650,7,Upper,18,743375.69,1
TPU/Kork,4,5484658,0,Upper,19,780934.25,1
TPU/Kork,4,5484667,1,Upper,19,1034082.31,1
TPU/Kork,4,5484675,2,Upper,19,771229.50,1
TPU/Kork,4,5484684,3,Upper,19,910626.94,1
TPU/Kork,4,5484692,4,Upper,19,858520.25,1
TPU/Kork,4,5484701,5,Upper,19,866145.06,1
TPU/Kork,4,5484709,6,Upper,19,726756.56,1
TPU/Kork,4,5484718,7,Upper,19,742567.06,1
TPU/Kork,4,5484726,0,Upper,20,784524.06,1
TPU/Kork,4,5484735,1,Upper,20,1039593.94,1
TPU/Kork,4,5484743,2,Upper,20,774730.50,1
TPU/Kork,4,5484752,3,Upper,20,905793.88,1
TPU/Kork,4,5484760,4,Upper,20,856903.75,1
TPU/Kork,4,5484769,5,Upper,20,865047.50,1
TPU/Kork,4,5484777,6,Upper,20,722908.56,1
TPU/Kork,4,5484786,7,Upper,20,736955.75,1
TPU/Kork,4,5484794,0,Upper,21,778263.38,1
TPU/Kork,4,5484803,1,Upper,21,1039593.94,1
TPU/Kork,4,5484811,2,Upper,21,772101.81,1
TPU/Kork,4,5484820,3,Upper,21,906997.31,1
TPU/Kork,4,5484828,4,Upper,21,848384.44,1
TPU/Kork,4,5484837,5,Upper,21,862315.81,1
TPU/Kork,4,5484845,6,Upper,21,723674.94,1
TPU/Kork,4,5484854,7,Upper,21,745812.06,1
TPU/Kork,4,5484862,0,Upper,22,772976.06,1
TPU/Kork,4,5484871,1,Upper,22,1042769.88,1
TPU/Kork,4,5484879,2,Upper,22,770359.25,1
TPU/Kork,4,5484888,3,Upper,22,903994.69,1
TPU/Kork,4,5484896,4,Upper,22,845233.19,1
TPU/Kork,4,5484905,5,Upper,22,867796.62,1
TPU/Kork,4,5484913,6,Upper,22,724442.87,1
TPU/Kork,4,5484922,7,Upper,22,740151.81,1
TPU/Kork,4,5484930,0,Upper,23,776051.56,1
TPU/Kork,4,5484939,1,Upper,23,1038013.19,1
TPU/Kork,4,5484947,2,Upper,23,775170.31,1
TPU/Kork,4,5484956,3,Upper,23,905793.88,1
TPU/Kork,4,5484964,4,Upper,23,845233.19,1
TPU/Kork,4,5484973,5,Upper,23,863406.44,1
TPU/Kork,4,5484981,6,Upper,23,720619.31,1
TPU/Kork,4,5484990,7,Upper,23,737752.19,1
TPU/Kork,4,5484998,0,Upper,24,772101.81,1
TPU/Kork,4,5485007,1,Upper,24,1035651.06,1
TPU/Kork,4,5485015,2,Upper,24,766037.00,1
TPU/Kork,4,5485024,3,Upper,24,909413.87,1
TPU/Kork,4,5485032,4,Upper,24,847857.56,1
TPU/Kork,4,5485041,5,Upper,24,866694.88,1
TPU/Kork,4,5485049,6,Upper,24,721380.75,1
TPU/Kork,4,5485058,7,Upper,24,738550.31,1
TPU/Kork,4,5485066,0,Upper,25,772976.06,1
TPU/Kork,4,5485075,1,Upper,25,1032518.25,1
TPU/Kork,4,5485083,2,Upper,25,772101.81,1
TPU/Kork,4,5485092,3,Upper,25,909413.87,1
TPU/Kork,4,5485100,4,Upper,25,850498.31,1
TPU/Kork,4,5485109,5,Upper,25,859601.25,1
TPU/Kork,4,5485117,6,Upper,25,720619.31,1
TPU/Kork,4,5485126,7,Upper,25,735368.06,1
TPU/Kork,4,5485134,0,Upper,26,774291.13,1
TPU/Kork,4,5485143,1,Upper,26,1034082.31,1
TPU/Kork,4,5485151,2,Upper,26,769490.88,1
TPU/Kork,4,5485160,3,Upper,26,910020.00,1
TPU/Kork,4,5485168,4,Upper,26,851028.44,1
TPU/Kork,4,5485177,5,Upper,26,863406.44,1
TPU/Kork,4,5485185,6,Upper,26,725983.69,1
TPU/Kork,4,5485194,7,Upper,26,738550.31,1
TPU/Kork,4,5485202,0,Upper,27,773852.25,1
TPU/Kork,4,5485211,1,Upper,27,1034082.31,1
TPU/Kork,4,5485219,2,Upper,27,766897.56,1
TPU/Kork,4,5485228,3,Upper,27,910626.94,1
TPU/Kork,4,5485236,4,Upper,27,849968.87,1
TPU/Kork,4,5485245,5,Upper,27,861227.94,1
TPU/Kork,4,5485253,6,Upper,27,722908.56,1
TPU/Kork,4,5485262,7,Upper,27,733787.19,1
TPU/Kork,4,5485270,0,Upper,28,774291.13,1
TPU/Kork,4,5485279,1,Upper,28,1028628.81,1
TPU/Kork,4,5485287,2,Upper,28,767328.56,1
TPU/Kork,4,5485296,3,Upper,28,911234.69,1
TPU/Kork,4,5485304,4,Upper,28,849968.87,1
TPU/Kork,4,5485313,5,Upper,28,859060.38,1
TPU/Kork,4,5485321,6,Upper,28,719859.38,1
TPU/Kork,4,5485330,7,Upper,28,736161.06,1
