Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Papierspritzguss,2,4816212,4,Upper,1,888117.94,1
Papierspritzguss,2,4816220,5,Upper,1,912452.69,1
Papierspritzguss,2,4816229,6,Upper,1,746627.75,1
Papierspritzguss,2,4816237,7,Upper,1,781381.13,1
Papierspritzguss,2,4816246,0,Upper,2,801095.25,1
Papierspritzguss,2,4816254,1,Upper,2,1071409.87,1
Papierspritzguss,2,4816263,2,Upper,2,801095.25,1
Papierspritzguss,2,4816272,3,Upper,2,947928.75,1
Papierspritzguss,2,4816280,4,Upper,2,890434.81,1
Papierspritzguss,2,4816289,5,Upper,2,900417.69,1
Papierspritzguss,2,4816297,6,Upper,2,736161.06,1
Papierspritzguss,2,4816306,7,Upper,2,776051.56,1
Papierspritzguss,2,4816314,0,Upper,3,797352.56,1
Papierspritzguss,2,4816323,1,Upper,3,1074783.50,1
Papierspritzguss,2,4816331,2,Upper,3,801565.56,1
Papierspritzguss,2,4816340,3,Upper,3,949246.81,1
Papierspritzguss,2,4816348,4,Upper,3,889854.44,1
Papierspritzguss,2,4816357,5,Upper,3,908204.00,1
Papierspritzguss,2,4816365,6,Upper,3,737752.19,1
Papierspritzguss,2,4816374,7,Upper,3,777820.00,1
Papierspritzguss,2,4816382,0,Upper,4,801095.25,1
Papierspritzguss,2,4816391,1,Upper,4,1075630.25,1
Papierspritzguss,2,4816399,2,Upper,4,798751.94,1
Papierspritzguss,2,4816408,3,Upper,4,947928.75,1
Papierspritzguss,2,4816416,4,Upper,4,884665.25,1
Papierspritzguss,2,4816425,5,Upper,4,901011.88,1
Papierspritzguss,2,4816433,6,Upper,4,736955.75,1
Papierspritzguss,2,4816442,7,Upper,4,779151.62,1
Papierspritzguss,2,4816450,0,Upper,5,797352.56,1
Papierspritzguss,2,4816459,1,Upper,5,1066389.00,1
Papierspritzguss,2,4816467,2,Upper,5,798284.94,1
Papierspritzguss,2,4816476,3,Upper,5,944649.44,1
Papierspritzguss,2,4816484,4,Upper,5,885238.81,1
Papierspritzguss,2,4816493,5,Upper,5,899824.25,1
Papierspritzguss,2,4816501,6,Upper,5,736955.75,1
Papierspritzguss,2,4816510,7,Upper,5,773852.25,1
Papierspritzguss,2,4816518,0,Upper,6,797818.44,1
Papierspritzguss,2,4816527,1,Upper,6,1067222.50,1
Papierspritzguss,2,4816535,2,Upper,6,800156.25,1
Papierspritzguss,2,4816544,3,Upper,6,944649.44,1
Papierspritzguss,2,4816552,4,Upper,6,881808.38,1
