Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Leer,1078381,4,Lower,15,40777.32,1
Leer,1078390,5,Lower,15,35664.53,1
Leer,1078399,6,Lower,15,40087.69,1
Leer,1078408,7,Lower,15,34566.57,1
Leer,1078416,0,Lower,16,459295.81,1
Leer,1078425,1,Lower,16,603417.81,1
Leer,1078434,2,Lower,16,381094.16,1
Leer,1078443,3,Lower,16,572067.06,1
Leer,1078452,4,Lower,16,665151.00,1
Leer,1078460,5,Lower,16,544246.63,1
Leer,1078469,6,Lower,16,744998.19,1
Leer,1078478,7,Lower,16,575442.56,1
Leer,1078487,0,Lower,17,439484.97,1
Leer,1078495,1,Lower,17,579349.38,1
Leer,1078504,2,Lower,17,357666.78,1
Leer,1078513,3,Lower,17,548620.44,1
Leer,1078522,4,Lower,17,641403.06,1
Leer,1078531,5,Lower,17,517433.06,1
Leer,1078539,6,Lower,17,713091.94,1
Leer,1078548,7,Lower,17,543813.06,1
Leer,1078557,0,Lower,18,432249.91,1
Leer,1078566,1,Lower,18,570632.50,1
Leer,1078574,2,Lower,18,352132.06,1
Leer,1078583,3,Lower,18,536125.62,1
Leer,1078592,4,Lower,18,632489.19,1
Leer,1078601,5,Lower,18,509326.03,1
Leer,1078610,6,Lower,18,699931.63,1
Leer,1078618,7,Lower,18,534028.69,1
Leer,1078627,0,Lower,19,428183.16,1
Leer,1078636,1,Lower,19,562174.06,1
Leer,1078645,2,Lower,19,348536.41,1
Leer,1078653,3,Lower,19,530295.19,1
Leer,1078662,4,Lower,19,622681.69,1
Leer,1078671,5,Lower,19,503317.78,1
Leer,1078680,6,Lower,19,692828.13,1
Leer,1078688,7,Lower,19,526613.50,1
Leer,1078697,0,Lower,20,425249.16,1
Leer,1078706,1,Lower,20,560328.31,1
Leer,1078715,2,Lower,20,345013.47,1
Leer,1078724,3,Lower,20,524590.19,1
Leer,1078732,4,Lower,20,617053.31,1
Leer,1078741,5,Lower,20,498175.62,1
Leer,1078750,6,Lower,20,683122.06,1
Leer,1078759,7,Lower,20,522582.28,1
Leer,1078767,0,Lower,21,422355.13,1
Leer,1078776,1,Lower,21,555766.63,1
Leer,1078785,2,Lower,21,343970.44,1
Leer,1078794,3,Lower,21,521384.94,1
Leer,1078803,4,Lower,21,615939.87,1
Leer,1078811,5,Lower,21,491716.69,1
Leer,1078820,6,Lower,21,681757.69,1
Leer,1078829,7,Lower,21,517433.06,1
Leer,1078838,0,Lower,22,419500.22,1
Leer,1078846,1,Lower,22,549946.31,1
Leer,1078855,2,Lower,22,341219.59,1
Leer,1078864,3,Lower,22,517825.53,1
Leer,1078873,4,Lower,22,609886.81,1
Leer,1078882,5,Lower,22,489249.88,1
Leer,1078890,6,Lower,22,674349.69,1
Leer,1078899,7,Lower,22,515090.53,1
Leer,1078908,0,Lower,23,417192.91,1
Leer,1078917,1,Lower,23,545115.81,1
Leer,1078925,2,Lower,23,337508.25,1
Leer,1078934,3,Lower,23,513927.22,1
Leer,1078943,4,Lower,23,607174.63,1
Leer,1078952,5,Lower,23,489249.88,1
Leer,1078961,6,Lower,23,663857.37,1
Leer,1078969,7,Lower,23,510087.19,1
Leer,1078978,0,Lower,24,413653.81,1
Leer,1078987,1,Lower,24,544680.88,1
Leer,1078996,2,Lower,24,337508.25,1
Leer,1079004,3,Lower,24,511233.16,1
Leer,1079013,4,Lower,24,605022.19,1
Leer,1079022,5,Lower,24,483703.34,1
Leer,1079031,6,Lower,24,662568.75,1
Leer,1079040,7,Lower,24,507056.19,1
