Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
WasserEssig,1343701,4,Upper,14,348892.69,1
WasserEssig,1343709,5,Upper,14,314786.34,1
WasserEssig,1343718,6,Upper,14,312767.25,1
WasserEssig,1343727,7,Upper,14,282716.72,1
WasserEssig,1343736,0,Upper,15,291405.81,1
WasserEssig,1343745,1,Upper,15,385397.06,1
WasserEssig,1343753,2,Upper,15,278791.19,1
WasserEssig,1343762,3,Upper,15,330003.22,1
WasserEssig,1343771,4,Upper,15,345362.56,1
WasserEssig,1343780,5,Upper,15,311340.84,1
WasserEssig,1343789,6,Upper,15,310491.22,1
WasserEssig,1343797,7,Upper,15,280394.31,1
WasserEssig,1343806,0,Lower,16,291904.22,1
WasserEssig,1343815,1,Lower,16,383880.03,1
WasserEssig,1343824,2,Lower,16,276532.53,1
WasserEssig,1343832,3,Lower,16,329366.34,1
WasserEssig,1343841,4,Lower,16,342589.50,1
WasserEssig,1343850,5,Lower,16,311340.84,1
WasserEssig,1343859,6,Lower,16,309365.56,1
WasserEssig,1343868,7,Lower,16,279934.37,1
WasserEssig,1343876,0,Lower,17,17541756.00,1
WasserEssig,1343885,1,Lower,17,24403650.00,1
WasserEssig,1343894,2,Lower,17,15467548.00,1
WasserEssig,1343903,3,Lower,17,20314942.00,1
WasserEssig,1343911,4,Lower,17,23157598.00,1
WasserEssig,1343920,5,Lower,17,17655172.00,1
WasserEssig,1343929,6,Lower,17,21643328.00,1
WasserEssig,1343938,7,Lower,17,18414162.00,1
WasserEssig,1343947,0,Lower,18,16684318.00,1
WasserEssig,1343955,1,Lower,18,23231478.00,1
WasserEssig,1343964,2,Lower,18,14658018.00,1
WasserEssig,1343973,3,Lower,18,19853378.00,1
WasserEssig,1343982,4,Lower,18,21881804.00,1
WasserEssig,1343990,5,Lower,18,17035612.00,1
WasserEssig,1343999,6,Lower,18,20621774.00,1
WasserEssig,1344008,7,Lower,18,17360530.00,1
WasserEssig,1344017,0,Lower,19,16470470.00,1
WasserEssig,1344026,1,Lower,19,22987022.00,1
WasserEssig,1344034,2,Lower,19,14416190.00,1
WasserEssig,1344043,3,Lower,19,19551312.00,1
WasserEssig,1344052,4,Lower,19,21751078.00,1
WasserEssig,1344061,5,Lower,19,16903792.00,1
WasserEssig,1344069,6,Lower,19,20333850.00,1
WasserEssig,1344078,7,Lower,19,17048908.00,1
WasserEssig,1344087,0,Lower,20,16262035.00,1
WasserEssig,1344096,1,Lower,20,22818942.00,1
WasserEssig,1344105,2,Lower,20,14293566.00,1
WasserEssig,1344113,3,Lower,20,19429588.00,1
WasserEssig,1344122,4,Lower,20,21243436.00,1
WasserEssig,1344131,5,Lower,20,16684318.00,1
WasserEssig,1344140,6,Lower,20,20146326.00,1
WasserEssig,1344148,7,Lower,20,16956274.00,1
WasserEssig,1344157,0,Lower,21,15941620.00,1
WasserEssig,1344166,1,Lower,21,22329132.00,1
WasserEssig,1344175,2,Lower,21,14136324.00,1
WasserEssig,1344184,3,Lower,21,19343566.00,1
WasserEssig,1344192,4,Lower,21,21243436.00,1
WasserEssig,1344201,5,Lower,21,16595594.00,1
WasserEssig,1344210,6,Lower,21,19817358.00,1
WasserEssig,1344219,7,Lower,21,16748275.00,1
WasserEssig,1344227,0,Lower,22,15780400.00,1
WasserEssig,1344236,1,Lower,22,22193024.00,1
WasserEssig,1344245,2,Lower,22,13973561.00,1
WasserEssig,1344254,3,Lower,22,19173786.00,1
WasserEssig,1344263,4,Lower,22,21120206.00,1
WasserEssig,1344271,5,Lower,22,16482897.00,1
WasserEssig,1344280,6,Lower,22,19817358.00,1
WasserEssig,1344289,7,Lower,22,16697070.00,1
WasserEssig,1344298,0,Lower,23,15701006.00,1
WasserEssig,1344306,1,Lower,23,22080862.00,1
WasserEssig,1344315,2,Lower,23,13875926.00,1
WasserEssig,1344324,3,Lower,23,18957478.00,1
WasserEssig,1344333,4,Lower,23,20818298.00,1
WasserEssig,1344342,5,Lower,23,16359461.00,1
WasserEssig,1344350,6,Lower,23,19551312.00,1
WasserEssig,1344359,7,Lower,23,16458061.00,1
WasserEssig,1344368,0,Lower,24,15445675.00,1
WasserEssig,1344377,1,Lower,24,21969830.00,1
WasserEssig,1344385,2,Lower,24,13744966.00,1
WasserEssig,1344394,3,Lower,24,18762096.00,1
WasserEssig,1344403,4,Lower,24,20621774.00,1
WasserEssig,1344412,5,Lower,24,16201731.00,1
WasserEssig,1344421,6,Lower,24,19568826.00,1
WasserEssig,1344429,7,Lower,24,16396297.00,1
WasserEssig,1344438,0,Lower,25,15467548.00,1
WasserEssig,1344447,1,Lower,25,21772758.00,1
WasserEssig,1344456,2,Lower,25,13779647.00,1
WasserEssig,1344464,3,Lower,25,18665908.00,1
WasserEssig,1344473,4,Lower,25,20563540.00,1
WasserEssig,1344482,5,Lower,25,16141872.00,1
WasserEssig,1344491,6,Lower,25,19343566.00,1
WasserEssig,1344500,7,Lower,25,16189723.00,1
WasserEssig,1344508,0,Lower,26,15348009.00,1
WasserEssig,1344517,1,Lower,26,21729442.00,1
WasserEssig,1344526,2,Lower,26,13557302.00,1
WasserEssig,1344535,3,Lower,26,18745996.00,1
WasserEssig,1344543,4,Lower,26,20409842.00,1
WasserEssig,1344552,5,Lower,26,16058809.00,1
WasserEssig,1344561,6,Lower,26,19207502.00,1
WasserEssig,1344570,7,Lower,26,16165762.00,1
WasserEssig,1344579,0,Lower,27,15577846.00,1
WasserEssig,1344587,1,Lower,27,21536642.00,1
WasserEssig,1344596,2,Lower,27,13565721.00,1
WasserEssig,1344605,3,Lower,27,18507766.00,1
WasserEssig,1344614,4,Lower,27,20448050.00,1
WasserEssig,1344622,5,Lower,27,15976597.00,1
WasserEssig,1344631,6,Lower,27,19073342.00,1
WasserEssig,1344640,7,Lower,27,16153808.00,1
WasserEssig,1344649,0,Lower,28,15083084.00,1
WasserEssig,1344658,1,Lower,28,21389034.00,1
WasserEssig,1344666,2,Lower,28,13498661.00,1
WasserEssig,1344675,3,Lower,28,18429696.00,1
WasserEssig,1344684,4,Lower,28,20220920.00,1
WasserEssig,1344693,5,Lower,28,15929995.00,1
WasserEssig,1344701,6,Lower,28,19006960.00,1
WasserEssig,1344710,7,Lower,28,16058809.00,1
WasserEssig,1344719,0,Lower,29,15051906.00,1
WasserEssig,1344728,1,Lower,29,21264114.00,1
WasserEssig,1344737,2,Lower,29,13399305.00,1
WasserEssig,1344745,3,Lower,29,18367714.00,1
WasserEssig,1344754,4,Lower,29,20164924.00,1
WasserEssig,1344763,5,Lower,29,15723608.00,1
WasserEssig,1344772,6,Lower,29,18973944.00,1
WasserEssig,1344780,7,Lower,29,15849093.00,1
WasserEssig,1344789,0,Lower,30,14959142.00,1
WasserEssig,1344798,1,Lower,30,21120206.00,1
WasserEssig,1344807,2,Lower,30,13293306.00,1
WasserEssig,1344816,3,Lower,30,18321498.00,1
WasserEssig,1344824,4,Lower,30,19998780.00,1
WasserEssig,1344833,5,Lower,30,15701006.00,1
