Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
644-8,2,691355,5,Upper,1,1356740.62,1
644-8,2,691364,6,Upper,1,1155756.25,1
644-8,2,691372,7,Upper,1,1185871.50,1
644-8,2,691381,0,Upper,2,1175660.12,1
644-8,2,691389,1,Upper,2,1551221.37,1
644-8,2,691398,2,Upper,2,1177688.37,1
644-8,2,691406,3,Upper,2,1405628.00,1
644-8,2,691415,4,Upper,2,1332899.50,1
644-8,2,691423,5,Upper,2,1385656.25,1
644-8,2,691432,6,Upper,2,1144134.12,1
644-8,2,691440,7,Upper,2,1181765.75,1
644-8,2,691449,0,Upper,3,1154778.62,1
644-8,2,691457,1,Upper,3,1549461.00,1
644-8,2,691466,2,Upper,3,1180743.75,1
644-8,2,691474,3,Upper,3,1387064.00,1
644-8,2,691483,4,Upper,3,1332899.50,1
644-8,2,691491,5,Upper,3,1358090.12,1
644-8,2,691500,6,Upper,3,1149915.75,1
644-8,2,691508,7,Upper,3,1183815.00,1
644-8,2,691517,0,Upper,4,1152828.62,1
644-8,2,691525,1,Upper,4,1550340.62,1
644-8,2,691534,2,Upper,4,1171624.75,1
644-8,2,691542,3,Upper,4,1394145.62,1
644-8,2,691551,4,Upper,4,1330302.00,1
644-8,2,691559,5,Upper,4,1351369.12,1
644-8,2,691568,6,Upper,4,1137461.87,1
644-8,2,691576,7,Upper,4,1185871.50,1
644-8,2,691585,0,Upper,5,1158698.75,1
644-8,2,691593,1,Upper,5,1556526.75,1
644-8,2,691602,2,Upper,5,1181765.75,1
644-8,2,691610,3,Upper,5,1415831.38,1
644-8,2,691619,4,Upper,5,1326424.87,1
644-8,2,691627,5,Upper,5,1351369.12,1
644-8,2,691636,6,Upper,5,1134626.00,1
644-8,2,691644,7,Upper,5,1180743.75,1
644-8,2,691653,0,Upper,6,1156735.37,1
644-8,2,691661,1,Upper,6,1550340.62,1
644-8,2,691670,2,Upper,6,1164629.00,1
644-8,2,691678,3,Upper,6,1402739.75,1
644-8,2,691687,4,Upper,6,1323852.62,1
644-8,2,691695,5,Upper,6,1350033.00,1
644-8,2,691704,6,Upper,6,1150885.12,1
644-8,2,691712,7,Upper,6,1179723.50,1
644-8,2,691721,0,Upper,7,1168616.25,1
644-8,2,691729,1,Upper,7,1538114.88,1
644-8,2,691738,2,Upper,7,1161656.25,1
644-8,2,691746,3,Upper,7,1374496.62,1
644-8,2,691755,4,Upper,7,1320012.87,1
644-8,2,691763,5,Upper,7,1351369.12,1
644-8,2,691772,6,Upper,7,1142219.75,1
644-8,2,691780,7,Upper,7,1182789.50,1
644-8,2,691789,0,Upper,8,1145093.62,1
644-8,2,691797,1,Upper,8,1552985.75,1
644-8,2,691806,2,Upper,8,1168616.25,1
644-8,2,691814,3,Upper,8,1395570.75,1
644-8,2,691823,4,Upper,8,1321290.37,1
644-8,2,691831,5,Upper,8,1342070.75,1
644-8,2,691840,6,Upper,8,1129931.00,1
644-8,2,691848,7,Upper,8,1183815.00,1
644-8,2,691857,0,Upper,9,1154778.62,1
644-8,2,691865,1,Upper,9,1541588.25,1
644-8,2,691874,2,Upper,9,1166619.25,1
644-8,2,691882,3,Upper,9,1388474.62,1
644-8,2,691891,4,Upper,9,1326424.87,1
644-8,2,691899,5,Upper,9,1350033.00,1
644-8,2,691908,6,Upper,9,1138410.25,1
644-8,2,691916,7,Upper,9,1172631.00,1
644-8,2,691925,0,Upper,10,1158698.75,1
644-8,2,691933,1,Upper,10,1560975.62,1
644-8,2,691942,2,Upper,10,1169617.37,1
644-8,2,691950,3,Upper,10,1360797.37,1
644-8,2,691959,4,Upper,10,1323852.62,1
644-8,2,691967,5,Upper,10,1350033.00,1
644-8,2,691976,6,Upper,10,1132743.37,1
644-8,2,691984,7,Upper,10,1174648.75,1
644-8,2,691993,0,Upper,11,1153802.87,1
644-8,2,692001,1,Upper,11,1547704.50,1
644-8,2,692010,2,Upper,11,1170620.12,1
644-8,2,692018,3,Upper,11,1392723.62,1
644-8,2,692027,4,Upper,11,1332899.50,1
644-8,2,692035,5,Upper,11,1347368.37,1
644-8,2,692044,6,Upper,11,1135569.75,1
644-8,2,692052,7,Upper,11,1178705.00,1
644-8,2,692061,0,Upper,12,1154778.62,1
644-8,2,692069,1,Upper,12,1545952.12,1
644-8,2,692078,2,Upper,12,1166619.25,1
644-8,2,692086,3,Upper,12,1396998.62,1
644-8,2,692095,4,Upper,12,1322570.25,1
644-8,2,692103,5,Upper,12,1346040.12,1
644-8,2,692112,6,Upper,12,1139360.25,1
644-8,2,692120,7,Upper,12,1180743.75,1
644-8,2,692129,0,Upper,13,1145093.62,1
644-8,2,692137,1,Upper,13,1545077.37,1
644-8,2,692146,2,Upper,13,1163636.37,1
644-8,2,692154,3,Upper,13,1402739.75,1
644-8,2,692163,4,Upper,13,1313662.62,1
644-8,2,692171,5,Upper,13,1348699.37,1
644-8,2,692180,6,Upper,13,1138410.25,1
644-8,2,692188,7,Upper,13,1176673.37,1
644-8,2,692197,0,Upper,14,1147982.12,1
644-8,2,692205,1,Upper,14,1552103.12,1
644-8,2,692214,2,Upper,14,1170620.12,1
644-8,2,692222,3,Upper,14,1368984.00,1
644-8,2,692231,4,Upper,14,1326424.87,1
644-8,2,692239,5,Upper,14,1347368.37,1
644-8,2,692248,6,Upper,14,1128996.75,1
644-8,2,692256,7,Upper,14,1175660.12,1
644-8,2,692265,0,Upper,15,1158698.75,1
644-8,2,692273,1,Upper,15,1545952.12,1
644-8,2,692282,2,Upper,15,1164629.00,1
644-8,2,692290,3,Upper,15,1371734.75,1
644-8,2,692299,4,Upper,15,1313662.62,1
644-8,2,692307,5,Upper,15,1347368.37,1
644-8,2,692316,6,Upper,15,1140311.75,1
644-8,2,692324,7,Upper,15,1169617.37,1
644-8,2,692333,0,Upper,16,1158698.75,1
644-8,2,692341,1,Upper,16,1547704.50,1
644-8,2,692350,2,Upper,16,1157716.25,1
644-8,2,692358,3,Upper,16,1389888.00,1
644-8,2,692367,4,Upper,16,1312399.87,1
644-8,2,692375,5,Upper,16,1343391.25,1
644-8,2,692384,6,Upper,16,1132743.37,1
644-8,2,692392,7,Upper,16,1169617.37,1
644-8,2,692401,0,Upper,17,1148948.12,1
644-8,2,692409,1,Upper,17,1546827.75,1
644-8,2,692418,2,Upper,17,1166619.25,1
644-8,2,692426,3,Upper,17,1368984.00,1
644-8,2,692435,4,Upper,17,1314927.75,1
644-8,2,692443,5,Upper,17,1343391.25,1
644-8,2,692452,6,Upper,17,1133683.87,1
644-8,2,692460,7,Upper,17,1172631.00,1
644-8,2,692469,0,Upper,18,1151856.00,1
644-8,2,692477,1,Upper,18,1551221.37,1
644-8,2,692486,2,Upper,18,1162645.50,1
644-8,2,692494,3,Upper,18,1382849.37,1
644-8,2,692503,4,Upper,18,1299904.75,1
644-8,2,692511,5,Upper,18,1348699.37,1
644-8,2,692520,6,Upper,18,1136515.00,1
644-8,2,692528,7,Upper,18,1171624.75,1
644-8,2,692537,0,Upper,19,1150885.12,1
644-8,2,692545,1,Upper,19,1545077.37,1
644-8,2,692554,2,Upper,19,1159682.87,1
644-8,2,692562,3,Upper,19,1380053.87,1
644-8,2,692571,4,Upper,19,1316195.37,1
644-8,2,692579,5,Upper,19,1351369.12,1
644-8,2,692588,6,Upper,19,1126202.87,1
644-8,2,692596,7,Upper,19,1172631.00,1
644-8,2,692605,0,Upper,20,1151856.00,1
644-8,2,692613,1,Upper,20,1548582.25,1
644-8,2,692622,2,Upper,20,1164629.00,1
644-8,2,692630,3,Upper,20,1396998.62,1
644-8,2,692639,4,Upper,20,1312399.87,1
644-8,2,692647,5,Upper,20,1342070.75,1
644-8,2,692656,6,Upper,20,1131804.37,1
644-8,2,692664,7,Upper,20,1168616.25,1
644-8,2,692673,0,Upper,21,1157716.25,1
644-8,2,692681,1,Upper,21,1537249.00,1
644-8,2,692690,2,Upper,21,1162645.50,1
644-8,2,692698,3,Upper,21,1402739.75,1
644-8,2,692707,4,Upper,21,1318737.87,1
644-8,2,692715,5,Upper,21,1336814.62,1
644-8,2,692724,6,Upper,21,1126202.87,1
644-8,2,692732,7,Upper,21,1176673.37,1
644-8,2,692741,0,Upper,22,1155756.25,1
644-8,2,692749,1,Upper,22,1523526.12,1
644-8,2,692758,2,Upper,22,1153802.87,1
644-8,2,692766,3,Upper,22,1387064.00,1
644-8,2,692775,4,Upper,22,1320012.87,1
644-8,2,692783,5,Upper,22,1334202.00,1
644-8,2,692792,6,Upper,22,1128063.87,1
644-8,2,692800,7,Upper,22,1168616.25,1
644-8,2,692809,0,Upper,23,1147017.62,1
644-8,2,692817,1,Upper,23,1551221.37,1
644-8,2,692826,2,Upper,23,1156735.37,1
644-8,2,692834,3,Upper,23,1381450.25,1
644-8,2,692843,4,Upper,23,1309881.62,1
644-8,2,692851,5,Upper,23,1335507.00,1
644-8,2,692860,6,Upper,23,1128996.75,1
644-8,2,692868,7,Upper,23,1168616.25,1
644-8,2,692877,0,Upper,24,1146054.87,1
644-8,2,692885,1,Upper,24,1541588.25,1
644-8,2,692894,2,Upper,24,1156735.37,1
644-8,2,692902,3,Upper,24,1377269.62,1
644-8,2,692911,4,Upper,24,1304874.12,1
644-8,2,692919,5,Upper,24,1339437.50,1
644-8,2,692928,6,Upper,24,1122499.37,1
644-8,2,692936,7,Upper,24,1162645.50,1
644-8,2,692945,0,Upper,25,1144134.12,1
644-8,2,692953,1,Upper,25,1553869.50,1
644-8,2,692962,2,Upper,25,1151856.00,1
644-8,2,692970,3,Upper,25,1380053.87,1
644-8,2,692979,4,Upper,25,1309881.62,1
644-8,2,692987,5,Upper,25,1331599.50,1
644-8,2,692996,6,Upper,25,1116989.37,1
644-8,2,693004,7,Upper,25,1171624.75,1
644-8,2,693013,0,Upper,26,1142219.75,1
644-8,2,693021,1,Upper,26,1544203.62,1
644-8,2,693030,2,Upper,26,1153802.87,1
644-8,2,693038,3,Upper,26,1387064.00,1
644-8,2,693047,4,Upper,26,1306122.50,1
644-8,2,693055,5,Upper,26,1332899.50,1
644-8,2,693064,6,Upper,26,1124348.12,1
644-8,2,693072,7,Upper,26,1160668.75,1
644-8,2,693081,0,Upper,27,1145093.62,1
644-8,2,693089,1,Upper,27,1553869.50,1
644-8,2,693098,2,Upper,27,1157716.25,1
644-8,2,693106,3,Upper,27,1378660.37,1
644-8,2,693115,4,Upper,27,1312399.87,1
644-8,2,693123,5,Upper,27,1331599.50,1
644-8,2,693132,6,Upper,27,1128996.75,1
644-8,2,693140,7,Upper,27,1168616.25,1
644-8,2,693149,0,Upper,28,1145093.62,1
644-8,2,693157,1,Upper,28,1538114.88,1
644-8,2,693166,2,Upper,28,1161656.25,1
644-8,2,693174,3,Upper,28,1378660.37,1
644-8,2,693183,4,Upper,28,1309881.62,1
644-8,2,693191,5,Upper,28,1355393.75,1
644-8,2,693200,6,Upper,28,1124348.12,1
644-8,2,693208,7,Upper,28,1169617.37,1
644-8,2,693217,0,Upper,29,1147017.62,1
644-8,2,693225,1,Upper,29,1537249.00,1
644-8,2,693234,2,Upper,29,1158698.75,1
644-8,2,693242,3,Upper,29,1377269.62,1
644-8,2,693251,4,Upper,29,1302384.75,1
644-8,2,693259,5,Upper,29,1348699.37,1
644-8,2,693268,6,Upper,29,1125274.75,1
644-8,2,693276,7,Upper,29,1167616.87,1
644-8,2,693285,0,Lower,30,1146054.87,1
644-8,2,693293,1,Lower,30,1533795.12,1
644-8,2,693302,2,Lower,30,1158698.75,1
644-8,2,693310,3,Lower,30,1378660.37,1
644-8,2,693319,4,Lower,30,1296202.50,1
644-8,2,693327,5,Lower,30,1350033.00,1
644-8,2,693336,6,Lower,30,1120656.62,1
644-8,2,693344,7,Lower,30,1161656.25,1
644-8,2,693353,0,Lower,31,102400000.00,1
644-8,2,693361,1,Lower,31,102400000.00,1
644-8,2,693370,2,Lower,31,102400000.00,1
644-8,2,693378,3,Lower,31,102400000.00,1
644-8,2,693387,4,Lower,31,102400000.00,1
644-8,2,693395,5,Lower,31,102400000.00,1
644-8,2,693404,6,Lower,31,102400000.00,1
644-8,2,693412,7,Lower,31,102400000.00,1
644-8,2,693421,0,Lower,32,102400000.00,1
644-8,2,693429,1,Lower,32,102400000.00,1
644-8,2,693438,2,Lower,32,102400000.00,1
644-8,2,693446,3,Lower,32,102400000.00,1
644-8,2,693454,4,Lower,32,102400000.00,1
644-8,2,693463,5,Lower,32,102400000.00,1
644-8,2,693471,6,Lower,32,102400000.00,1
644-8,2,693480,7,Lower,32,102400000.00,1
644-8,2,693488,0,Lower,33,102400000.00,1
644-8,2,693497,1,Lower,33,102400000.00,1
644-8,2,693505,2,Lower,33,102400000.00,1
644-8,2,693514,3,Lower,33,102400000.00,1
644-8,2,693522,4,Lower,33,102400000.00,1
644-8,2,693531,5,Lower,33,102400000.00,1
644-8,2,693539,6,Lower,33,102400000.00,1
