Label,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Leer,175674,0,Lower,977,35802240.00,1
Leer,175682,1,Lower,977,50470544.00,1
Leer,175691,2,Lower,977,31267176.00,1
Leer,175700,3,Lower,977,45072904.00,1
Leer,175709,4,Lower,977,52439288.00,1
Leer,175717,5,Lower,977,41204652.00,1
Leer,175726,6,Lower,977,47114308.00,1
Leer,175735,7,Lower,977,42736224.00,1
Leer,175744,0,Lower,978,36551032.00,1
Leer,175753,1,Lower,978,49922680.00,1
Leer,175761,2,Lower,978,31469868.00,1
Leer,175770,3,Lower,978,44521740.00,1
Leer,175779,4,Lower,978,52064348.00,1
Leer,175788,5,Lower,978,40934416.00,1
Leer,175796,6,Lower,978,47063556.00,1
Leer,175805,7,Lower,978,42819992.00,1
Leer,175814,0,Lower,979,35979140.00,1
Leer,175823,1,Lower,979,49582752.00,1
Leer,175832,2,Lower,979,31133492.00,1
Leer,175840,3,Lower,979,44251180.00,1
Leer,175849,4,Lower,979,52002380.00,1
Leer,175858,5,Lower,979,40857856.00,1
Leer,175867,6,Lower,979,46711332.00,1
Leer,175875,7,Lower,979,42404400.00,1
Leer,175884,0,Lower,980,35569064.00,1
Leer,175893,1,Lower,980,49330824.00,1
Leer,175902,2,Lower,980,31045002.00,1
Leer,175911,3,Lower,980,43851456.00,1
Leer,175919,4,Lower,980,51481540.00,1
Leer,175928,5,Lower,980,40857856.00,1
Leer,175937,6,Lower,980,46561988.00,1
Leer,175946,7,Lower,980,42445596.00,1
Leer,175954,0,Lower,981,35569064.00,1
Leer,175963,1,Lower,981,49219676.00,1
Leer,175972,2,Lower,981,30825964.00,1
Leer,175981,3,Lower,981,44028216.00,1
Leer,175990,4,Lower,981,51390708.00,1
Leer,175998,5,Lower,981,40441840.00,1
Leer,176007,6,Lower,981,46364344.00,1
Leer,176016,7,Lower,981,41996796.00,1
Leer,176025,0,Lower,982,35139948.00,1
Leer,176033,1,Lower,982,48916588.00,1
Leer,176042,2,Lower,982,30739212.00,1
Leer,176051,3,Lower,982,43719812.00,1
Leer,176060,4,Lower,982,51511888.00,1
Leer,176069,5,Lower,982,40107712.00,1
Leer,176077,6,Lower,982,46119636.00,1
Leer,176086,7,Lower,982,41795920.00,1
Leer,176095,0,Lower,983,35111708.00,1
Leer,176104,1,Lower,983,49026368.00,1
Leer,176113,2,Lower,983,30652946.00,1
Leer,176121,3,Lower,983,43502156.00,1
Leer,176130,4,Lower,983,50881988.00,1
Leer,176139,5,Lower,983,40144564.00,1
Leer,176148,6,Lower,983,45974044.00,1
Leer,176156,7,Lower,983,41596952.00,1
Leer,176165,0,Lower,984,34859576.00,1
Leer,176174,1,Lower,984,48725652.00,1
Leer,176183,2,Lower,984,30567164.00,1
Leer,176192,3,Lower,984,43588960.00,1
Leer,176200,4,Lower,984,51000780.00,1
Leer,176209,5,Lower,984,39851628.00,1
Leer,176218,6,Lower,984,45877492.00,1
Leer,176227,7,Lower,984,41716104.00,1
Leer,176235,0,Lower,985,34721060.00,1
Leer,176244,1,Lower,985,47836496.00,1
Leer,176253,2,Lower,985,30333720.00,1
Leer,176262,3,Lower,985,43158380.00,1
Leer,176271,4,Lower,985,50734276.00,1
Leer,176279,5,Lower,985,39207896.00,1
Leer,176288,6,Lower,985,45781348.00,1
Leer,176297,7,Lower,985,41243548.00,1
Leer,176306,0,Lower,986,34721060.00,1
Leer,176314,1,Lower,986,48698496.00,1
Leer,176323,2,Lower,986,30312674.00,1
Leer,176332,3,Lower,986,43158380.00,1
Leer,176341,4,Lower,986,50616720.00,1
Leer,176350,5,Lower,986,39670704.00,1
Leer,176358,6,Lower,986,45447988.00,1
Leer,176367,7,Lower,986,41127080.00,1
Leer,176376,0,Lower,987,34638476.00,1
Leer,176385,1,Lower,987,47679884.00,1
Leer,176393,2,Lower,987,30291658.00,1
Leer,176402,3,Lower,987,42862000.00,1
Leer,176411,4,Lower,987,50151904.00,1
Leer,176420,5,Lower,987,39491412.00,1
Leer,176429,6,Lower,987,45306604.00,1
Leer,176437,7,Lower,987,40972804.00,1
Leer,176446,0,Lower,988,34693488.00,1
Leer,176455,1,Lower,988,47421128.00,1
Leer,176464,2,Lower,988,30000458.00,1
Leer,176472,3,Lower,988,42611184.00,1
Leer,176481,4,Lower,988,50209540.00,1
Leer,176490,5,Lower,988,39032756.00,1
Leer,176499,6,Lower,988,45447988.00,1
Leer,176508,7,Lower,988,40743548.00,1
Leer,176516,0,Lower,989,34339008.00,1
Leer,176525,1,Lower,989,47012912.00,1
Leer,176534,2,Lower,989,29979872.00,1
Leer,176543,3,Lower,989,42199612.00,1
Leer,176551,4,Lower,989,49922680.00,1
Leer,176560,5,Lower,989,39172744.00,1
Leer,176569,6,Lower,989,44795624.00,1
Leer,176578,7,Lower,989,40819684.00,1
Leer,176587,0,Lower,990,34258232.00,1
Leer,176595,1,Lower,990,47472656.00,1
Leer,176604,2,Lower,990,29795862.00,1
Leer,176613,3,Lower,990,42445596.00,1
Leer,176622,4,Lower,990,49837264.00,1
Leer,176630,5,Lower,990,38893768.00,1
Leer,176639,6,Lower,990,44841600.00,1
Leer,176648,7,Lower,990,40516848.00,1
Leer,176657,0,Lower,991,34474488.00,1
Leer,176666,1,Lower,991,46661444.00,1
Leer,176674,2,Lower,991,29614098.00,1
Leer,176683,3,Lower,991,42077688.00,1
Leer,176692,4,Lower,991,49667300.00,1
Leer,176701,5,Lower,991,38893768.00,1
Leer,176709,6,Lower,991,44612660.00,1
Leer,176718,7,Lower,991,40255528.00,1
Leer,176727,0,Lower,992,34018168.00,1
Leer,176736,1,Lower,992,46561988.00,1
Leer,176745,2,Lower,992,29574008.00,1
Leer,176753,3,Lower,992,42281292.00,1
Leer,176762,4,Lower,992,49752136.00,1
Leer,176771,5,Lower,992,38755764.00,1
Leer,176780,6,Lower,992,44386048.00,1
Leer,176788,7,Lower,992,40070928.00,1
Leer,176797,0,Lower,993,33991700.00,1
Leer,176806,1,Lower,993,46811428.00,1
Leer,176815,2,Lower,993,29938784.00,1
Leer,176824,3,Lower,993,41876040.00,1
Leer,176832,4,Lower,993,49330824.00,1
Leer,176841,5,Lower,993,38415004.00,1
Leer,176850,6,Lower,993,44341000.00,1
Leer,176859,7,Lower,993,40292652.00,1
Leer,176867,0,Lower,994,33755344.00,1
Leer,176876,1,Lower,994,46168368.00,1
Leer,176885,2,Lower,994,29614098.00,1
Leer,176894,3,Lower,994,41876040.00,1
Leer,176903,4,Lower,994,49219676.00,1
Leer,176911,5,Lower,994,38080184.00,1
Leer,176920,6,Lower,994,44072628.00,1
Leer,176929,7,Lower,994,39888008.00,1
Leer,176938,0,Lower,995,33755344.00,1
Leer,176947,1,Lower,995,46071000.00,1
Leer,176955,2,Lower,995,29534024.00,1
Leer,176964,3,Lower,995,41996796.00,1
Leer,176973,4,Lower,995,49109028.00,1
Leer,176982,5,Lower,995,38246864.00,1
Leer,176990,6,Lower,995,44028216.00,1
Leer,176999,7,Lower,995,39562932.00,1
Leer,177008,0,Lower,996,33445266.00,1
Leer,177017,1,Lower,996,45877492.00,1
Leer,177026,2,Lower,996,29594040.00,1
Leer,177034,3,Lower,996,42158892.00,1
Leer,177043,4,Lower,996,48916588.00,1
Leer,177052,5,Lower,996,38213412.00,1
Leer,177061,6,Lower,996,43983892.00,1
Leer,177069,7,Lower,996,39851628.00,1
Leer,177078,0,Lower,997,33343170.00,1
Leer,177087,1,Lower,997,46022472.00,1
Leer,177096,2,Lower,997,29178984.00,1
Leer,177105,3,Lower,997,41204652.00,1
Leer,177113,4,Lower,997,47941476.00,1
Leer,177122,5,Lower,997,38213412.00,1
Leer,177131,6,Lower,997,43632492.00,1
Leer,177140,7,Lower,997,39634716.00,1
Leer,177148,0,Lower,998,33496550.00,1
Leer,177157,1,Lower,998,45637884.00,1
Leer,177166,2,Lower,998,29159510.00,1
Leer,177175,3,Lower,998,41478480.00,1
Leer,177184,4,Lower,998,47888928.00,1
Leer,177192,5,Lower,998,37914956.00,1
Leer,177201,6,Lower,998,43545516.00,1
Leer,177210,7,Lower,998,39313736.00,1
Leer,177219,0,Lower,999,33522250.00,1
Leer,177227,1,Lower,999,45781348.00,1
Leer,177236,2,Lower,999,29062528.00,1
Leer,177245,3,Lower,999,41243548.00,1
Leer,177254,4,Lower,999,47679884.00,1
Leer,177263,5,Lower,999,37882080.00,1
Leer,177271,6,Lower,999,43895512.00,1
Leer,177280,7,Lower,999,39137652.00,1
Leer,177289,0,Lower,1000,33115716.00,1
Leer,177298,1,Lower,1000,45542740.00,1
Leer,177306,2,Lower,1000,28908690.00,1
Leer,177315,3,Lower,1000,41127080.00,1
Leer,177324,4,Lower,1000,47576044.00,1
Leer,177333,5,Lower,1000,37588760.00,1
Leer,177342,6,Lower,1000,43158380.00,1
Leer,177350,7,Lower,1000,38963140.00,1
