Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Papierspritzguss,2,2923153,0,Upper,1,913062.88,1
Papierspritzguss,2,2923172,1,Upper,1,1200468.87,1
Papierspritzguss,2,2923181,2,Upper,1,895104.88,1
Papierspritzguss,2,2923200,3,Upper,1,1075630.25,1
Papierspritzguss,2,2923219,4,Upper,1,984852.12,1
Papierspritzguss,2,2923227,5,Upper,1,1015621.12,1
Papierspritzguss,2,2923236,6,Upper,1,820841.69,1
Papierspritzguss,2,2923244,7,Upper,1,865047.50,1
Papierspritzguss,2,2923253,0,Upper,2,913673.87,1
Papierspritzguss,2,2923261,1,Upper,2,1211117.62,1
Papierspritzguss,2,2923270,2,Upper,2,906395.25,1
Papierspritzguss,2,2923278,3,Upper,2,1062240.62,1
Papierspritzguss,2,2923287,4,Upper,2,984142.25,1
Papierspritzguss,2,2923295,5,Upper,2,1017134.31,1
Papierspritzguss,2,2923304,6,Upper,2,819363.88,1
Papierspritzguss,2,2923312,7,Upper,2,855293.37,1
Papierspritzguss,2,2923321,0,Upper,3,903994.69,1
Papierspritzguss,2,2923329,1,Upper,3,1212193.00,1
Papierspritzguss,2,2923338,2,Upper,3,891015.87,1
Papierspritzguss,2,2923346,3,Upper,3,1063067.75,1
Papierspritzguss,2,2923355,4,Upper,3,989133.06,1
Papierspritzguss,2,2923363,5,Upper,3,1008122.06,1
Papierspritzguss,2,2923372,6,Upper,3,821335.50,1
Papierspritzguss,2,2923380,7,Upper,3,853689.06,1
Papierspritzguss,2,2923389,0,Upper,4,907600.25,1
Papierspritzguss,2,2923397,1,Upper,4,1201525.37,1
Papierspritzguss,2,2923406,2,Upper,4,893347.87,1
Papierspritzguss,2,2923414,3,Upper,4,1058124.50,1
Papierspritzguss,2,2923423,4,Upper,4,984142.25,1
Papierspritzguss,2,2923431,5,Upper,4,1008867.00,1
Papierspritzguss,2,2923440,6,Upper,4,813505.44,1
Papierspritzguss,2,2923448,7,Upper,4,852090.69,1
Papierspritzguss,2,2923457,0,Upper,5,903396.56,1
Papierspritzguss,2,2923465,1,Upper,5,1197310.75,1
Papierspritzguss,2,2923474,2,Upper,5,891015.87,1
Papierspritzguss,2,2923482,3,Upper,5,1058945.25,1
Papierspritzguss,2,2923491,4,Upper,5,981312.87,1
Papierspritzguss,2,2923499,5,Upper,5,998537.31,1
Papierspritzguss,2,2923508,6,Upper,5,816912.63,1
Papierspritzguss,2,2923516,7,Upper,5,858520.25,1
Papierspritzguss,2,2923525,0,Upper,6,904593.62,1
Papierspritzguss,2,2923533,1,Upper,6,1211117.62,1
Papierspritzguss,2,2923542,2,Upper,6,890434.81,1
Papierspritzguss,2,2923550,3,Upper,6,1059767.12,1
Papierspritzguss,2,2923559,4,Upper,6,985563.06,1
Papierspritzguss,2,2923567,5,Upper,6,1003675.56,1
Papierspritzguss,2,2923576,6,Upper,6,821829.87,1
Papierspritzguss,2,2923584,7,Upper,6,846805.87,1
Papierspritzguss,2,2923593,0,Upper,7,896868.81,1
Papierspritzguss,2,2923601,1,Upper,7,1204705.87,1
Papierspritzguss,2,2923610,2,Upper,7,889274.87,1
Papierspritzguss,2,2923618,3,Upper,7,1056487.00,1
Papierspritzguss,2,2923627,4,Upper,7,983433.37,1
Papierspritzguss,2,2923635,5,Upper,7,1003675.56,1
Papierspritzguss,2,2923644,6,Upper,7,812053.94,1
Papierspritzguss,2,2923652,7,Upper,7,852090.69,1
Papierspritzguss,2,2923661,0,Upper,8,902202.63,1
Papierspritzguss,2,2923669,1,Upper,8,1199414.37,1
Papierspritzguss,2,2923678,2,Upper,8,889274.87,1
Papierspritzguss,2,2923686,3,Upper,8,1052415.25,1
Papierspritzguss,2,2923695,4,Upper,8,979201.50,1
Papierspritzguss,2,2923703,5,Upper,8,997807.56,1
Papierspritzguss,2,2923712,6,Upper,8,816912.63,1
Papierspritzguss,2,2923720,7,Upper,8,854223.12,1
Papierspritzguss,2,2923729,0,Upper,9,905193.38,1
Papierspritzguss,2,2923737,1,Upper,9,1188969.50,1
Papierspritzguss,2,2923746,2,Upper,9,888117.94,1
Papierspritzguss,2,2923754,3,Upper,9,1049180.37,1
Papierspritzguss,2,2923763,4,Upper,9,983433.37,1
Papierspritzguss,2,2923771,5,Upper,9,1015621.12,1
Papierspritzguss,2,2923780,6,Upper,9,811571.25,1
Papierspritzguss,2,2923788,7,Upper,9,848911.94,1
Papierspritzguss,2,2923797,0,Upper,10,897458.37,1
Papierspritzguss,2,2923805,1,Upper,10,1188969.50,1
Papierspritzguss,2,2923814,2,Upper,10,886388.25,1
Papierspritzguss,2,2923822,3,Upper,10,1046767.19,1
Papierspritzguss,2,2923831,4,Upper,10,977799.00,1
Papierspritzguss,2,2923839,5,Upper,10,1001467.00,1
Papierspritzguss,2,2923848,6,Upper,10,812537.19,1
Papierspritzguss,2,2923856,7,Upper,10,845233.19,1
Papierspritzguss,2,2923865,0,Upper,11,903396.56,1
Papierspritzguss,2,2923873,1,Upper,11,1196261.62,1
Papierspritzguss,2,2923882,2,Upper,11,886388.25,1
Papierspritzguss,2,2923890,3,Upper,11,1051604.62,1
Papierspritzguss,2,2923899,4,Upper,11,978499.75,1
Papierspritzguss,2,2923907,5,Upper,11,1003675.56,1
Papierspritzguss,2,2923916,6,Upper,11,811089.13,1
Papierspritzguss,2,2923924,7,Upper,11,849968.87,1
Papierspritzguss,2,2923933,0,Upper,12,898048.69,1
Papierspritzguss,2,2923941,1,Upper,12,1193125.50,1
Papierspritzguss,2,2923950,2,Upper,12,886964.06,1
Papierspritzguss,2,2923958,3,Upper,12,1053227.00,1
Papierspritzguss,2,2923967,4,Upper,12,973615.38,1
Papierspritzguss,2,2923975,5,Upper,12,1001467.00,1
Papierspritzguss,2,2923984,6,Upper,12,814476.06,1
Papierspritzguss,2,2923992,7,Upper,12,844710.25,1
Papierspritzguss,2,2924001,0,Upper,13,900417.69,1
Papierspritzguss,2,2924009,1,Upper,13,1197310.75,1
Papierspritzguss,2,2924018,2,Upper,13,895104.88,1
Papierspritzguss,2,2924026,3,Upper,13,1049180.37,1
Papierspritzguss,2,2924035,4,Upper,13,975005.94,1
Papierspritzguss,2,2924043,5,Upper,13,1002938.31,1
Papierspritzguss,2,2924052,6,Upper,13,805823.31,1
Papierspritzguss,2,2924060,7,Upper,13,851028.44,1
Papierspritzguss,2,2924069,0,Upper,14,897458.37,1
Papierspritzguss,2,2924077,1,Upper,14,1191043.87,1
Papierspritzguss,2,2924086,2,Upper,14,885813.13,1
Papierspritzguss,2,2924094,3,Upper,14,1047570.31,1
Papierspritzguss,2,2924103,4,Upper,14,975005.94,1
Papierspritzguss,2,2924111,5,Upper,14,994174.75,1
Papierspritzguss,2,2924120,6,Upper,14,812537.19,1
Papierspritzguss,2,2924128,7,Upper,14,852090.69,1
Papierspritzguss,2,2924137,0,Upper,15,892180.37,1
Papierspritzguss,2,2924145,1,Upper,15,1188969.50,1
Papierspritzguss,2,2924154,2,Upper,15,882948.94,1
Papierspritzguss,2,2924162,3,Upper,15,1052415.25,1
