Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
TPU/Kork,4,3590911,0,Upper,1,819855.88,1
TPU/Kork,4,3590930,1,Upper,1,1092849.50,1
TPU/Kork,4,3590939,2,Upper,1,814476.06,1
TPU/Kork,4,3590958,3,Upper,1,970156.31,1
TPU/Kork,4,3590977,4,Upper,1,904593.62,1
TPU/Kork,4,3590985,5,Upper,1,912452.69,1
TPU/Kork,4,3590994,6,Upper,1,757957.06,1
TPU/Kork,4,3591002,7,Upper,1,780934.25,1
TPU/Kork,4,3591011,0,Upper,2,816424.19,1
TPU/Kork,4,3591019,1,Upper,2,1087626.12,1
TPU/Kork,4,3591028,2,Upper,2,811089.13,1
TPU/Kork,4,3591036,3,Upper,2,963311.38,1
TPU/Kork,4,3591045,4,Upper,2,902202.63,1
TPU/Kork,4,3591053,5,Upper,2,913062.88,1
TPU/Kork,4,3591062,6,Upper,2,745812.06,1
TPU/Kork,4,3591070,7,Upper,2,782725.00,1
TPU/Kork,4,3591079,0,Upper,3,815448.94,1
TPU/Kork,4,3591087,1,Upper,3,1095480.12,1
TPU/Kork,4,3591096,2,Upper,3,810126.56,1
TPU/Kork,4,3591104,3,Upper,3,954556.06,1
TPU/Kork,4,3591113,4,Upper,3,906395.25,1
TPU/Kork,4,3591121,5,Upper,3,911843.25,1
TPU/Kork,4,3591130,6,Upper,3,756277.69,1
TPU/Kork,4,3591138,7,Upper,3,789514.25,1
TPU/Kork,4,3591147,0,Upper,4,816424.19,1
TPU/Kork,4,3591155,1,Upper,4,1092849.50,1
TPU/Kork,4,3591164,2,Upper,4,808687.06,1
TPU/Kork,4,3591172,3,Upper,4,957904.56,1
TPU/Kork,4,3591181,4,Upper,4,885238.81,1
TPU/Kork,4,3591189,5,Upper,4,916741.25,1
TPU/Kork,4,3591198,6,Upper,4,751697.56,1
TPU/Kork,4,3591206,7,Upper,4,778263.38,1
TPU/Kork,4,3591215,0,Upper,5,811089.13,1
TPU/Kork,4,3591223,1,Upper,5,1094601.87,1
TPU/Kork,4,3591232,2,Upper,5,812537.19,1
TPU/Kork,4,3591240,3,Upper,5,955223.87,1
TPU/Kork,4,3591249,4,Upper,5,885238.81,1
TPU/Kork,4,3591257,5,Upper,5,913062.88,1
TPU/Kork,4,3591266,6,Upper,5,744998.19,1
