Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
TPU/Kork,4,1448193,5,Upper,1,1026309.19,1
TPU/Kork,4,1448202,6,Upper,1,836430.44,1
TPU/Kork,4,1448210,7,Upper,1,861771.50,1
TPU/Kork,4,1448219,0,Upper,2,911234.69,1
TPU/Kork,4,1448227,1,Upper,2,1218684.87,1
TPU/Kork,4,1448236,2,Upper,2,906997.31,1
TPU/Kork,4,1448244,3,Upper,2,1084171.50,1
TPU/Kork,4,1448253,4,Upper,2,1000732.94,1
TPU/Kork,4,1448262,5,Upper,2,1024768.56,1
TPU/Kork,4,1448270,6,Upper,2,834385.81,1
TPU/Kork,4,1448279,7,Upper,2,866694.88,1
TPU/Kork,4,1448287,0,Upper,3,914285.69,1
TPU/Kork,4,1448296,1,Upper,3,1219773.62,1
TPU/Kork,4,1448304,2,Upper,3,899824.25,1
TPU/Kork,4,1448313,3,Upper,3,1073094.00,1
TPU/Kork,4,1448321,4,Upper,3,993451.37,1
TPU/Kork,4,1448330,5,Upper,3,1027854.44,1
TPU/Kork,4,1448338,6,Upper,3,831337.50,1
TPU/Kork,4,1448347,7,Upper,3,862860.75,1
TPU/Kork,4,1448355,0,Upper,4,909413.87,1
TPU/Kork,4,1448364,1,Upper,4,1205769.75,1
TPU/Kork,4,1448372,2,Upper,4,899231.63,1
TPU/Kork,4,1448381,3,Upper,4,1063896.12,1
TPU/Kork,4,1448389,4,Upper,4,1003675.56,1
TPU/Kork,4,1448398,5,Upper,4,1022466.31,1
TPU/Kork,4,1448406,6,Upper,4,831337.50,1
TPU/Kork,4,1448415,7,Upper,4,864499.81,1
TPU/Kork,4,1448423,0,Upper,5,903994.69,1
TPU/Kork,4,1448432,1,Upper,5,1208972.87,1
TPU/Kork,4,1448440,2,Upper,5,902202.63,1
TPU/Kork,4,1448449,3,Upper,5,1078178.50,1
TPU/Kork,4,1448457,4,Upper,5,998537.31,1
TPU/Kork,4,1448466,5,Upper,5,1021701.19,1
TPU/Kork,4,1448474,6,Upper,5,829821.69,1
TPU/Kork,4,1448483,7,Upper,5,858520.25,1
TPU/Kork,4,1448491,0,Upper,6,903396.56,1
TPU/Kork,4,1448500,1,Upper,6,1211117.62,1
TPU/Kork,4,1448508,2,Upper,6,898639.75,1
TPU/Kork,4,1448517,3,Upper,6,1073094.00,1
TPU/Kork,4,1448525,4,Upper,6,1000732.94,1
TPU/Kork,4,1448534,5,Upper,6,1021701.19,1
TPU/Kork,4,1448542,6,Upper,6,821829.87,1
TPU/Kork,4,1448551,7,Upper,6,853155.56,1
TPU/Kork,4,1448559,0,Upper,7,911843.25,1
TPU/Kork,4,1448568,1,Upper,7,1210044.37,1
TPU/Kork,4,1448576,2,Upper,7,894518.44,1
TPU/Kork,4,1448585,3,Upper,7,1073094.00,1
TPU/Kork,4,1448593,4,Upper,7,989850.19,1
TPU/Kork,4,1448602,5,Upper,7,1026309.19,1
TPU/Kork,4,1448610,6,Upper,7,834896.06,1
TPU/Kork,4,1448619,7,Upper,7,851028.44,1
TPU/Kork,4,1448627,0,Upper,8,905193.38,1
TPU/Kork,4,1448636,1,Upper,8,1207903.25,1
TPU/Kork,4,1448644,2,Upper,8,901011.88,1
TPU/Kork,4,1448653,3,Upper,8,1073094.00,1
TPU/Kork,4,1448661,4,Upper,8,989850.19,1
TPU/Kork,4,1448670,5,Upper,8,1024000.00,1
TPU/Kork,4,1448678,6,Upper,8,829317.69,1
TPU/Kork,4,1448687,7,Upper,8,854223.12,1
TPU/Kork,4,1448695,0,Upper,9,899231.63,1
TPU/Kork,4,1448704,1,Upper,9,1208972.87,1
TPU/Kork,4,1448712,2,Upper,9,897458.37,1
TPU/Kork,4,1448721,3,Upper,9,1073094.00,1
TPU/Kork,4,1448729,4,Upper,9,991287.50,1
TPU/Kork,4,1448738,5,Upper,9,1012608.19,1
TPU/Kork,4,1448746,6,Upper,9,826806.62,1
TPU/Kork,4,1448755,7,Upper,9,853155.56,1
TPU/Kork,4,1448763,0,Upper,10,896868.81,1
TPU/Kork,4,1448772,1,Upper,10,1207903.25,1
TPU/Kork,4,1448780,2,Upper,10,895104.88,1
TPU/Kork,4,1448789,3,Upper,10,1067222.50,1
TPU/Kork,4,1448797,4,Upper,10,982725.50,1
TPU/Kork,4,1448806,5,Upper,10,1021701.19,1
TPU/Kork,4,1448814,6,Upper,10,821335.50,1
TPU/Kork,4,1448823,7,Upper,10,856903.75,1
TPU/Kork,4,1448831,0,Upper,11,904593.62,1
TPU/Kork,4,1448840,1,Upper,11,1197310.75,1
TPU/Kork,4,1448848,2,Upper,11,895692.12,1
TPU/Kork,4,1448857,3,Upper,11,1063067.75,1
TPU/Kork,4,1448865,4,Upper,11,987701.94,1
TPU/Kork,4,1448874,5,Upper,11,1017892.62,1
TPU/Kork,4,1448882,6,Upper,11,826306.25,1
TPU/Kork,4,1448891,7,Upper,11,853689.06,1
TPU/Kork,4,1448899,0,Upper,12,906395.25,1
TPU/Kork,4,1448908,1,Upper,12,1193125.50,1
TPU/Kork,4,1448916,2,Upper,12,895692.12,1
TPU/Kork,4,1448925,3,Upper,12,1070569.75,1
TPU/Kork,4,1448933,4,Upper,12,987701.94,1
TPU/Kork,4,1448942,5,Upper,12,1007378.25,1
TPU/Kork,4,1448950,6,Upper,12,825307.25,1
TPU/Kork,4,1448959,7,Upper,12,847331.37,1
TPU/Kork,4,1448967,0,Upper,13,905793.88,1
TPU/Kork,4,1448976,1,Upper,13,1208972.87,1
TPU/Kork,4,1448984,2,Upper,13,893347.87,1
TPU/Kork,4,1448993,3,Upper,13,1068057.37,1
TPU/Kork,4,1449001,4,Upper,13,984852.12,1
TPU/Kork,4,1449010,5,Upper,13,1017892.62,1
TPU/Kork,4,1449018,6,Upper,13,825806.44,1
TPU/Kork,4,1449027,7,Upper,13,848384.44,1
TPU/Kork,4,1449035,0,Upper,14,901606.87,1
TPU/Kork,4,1449044,1,Upper,14,1194169.12,1
