Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Styrolution,3,6548928,6,Upper,1,733787.19,1
Styrolution,3,6548936,7,Upper,1,776492.87,1
Styrolution,3,6548945,0,Upper,2,780934.25,1
Styrolution,3,6548953,1,Upper,2,1035651.06,1
Styrolution,3,6548962,2,Upper,2,784975.06,1
Styrolution,3,6548971,3,Upper,2,913062.88,1
Styrolution,3,6548979,4,Upper,2,872231.69,1
Styrolution,3,6548988,5,Upper,2,888696.00,1
Styrolution,3,6548996,6,Upper,2,733787.19,1
Styrolution,3,6549005,7,Upper,2,777820.00,1
Styrolution,3,6549013,0,Upper,3,777820.00,1
Styrolution,3,6549022,1,Upper,3,1029404.37,1
Styrolution,3,6549030,2,Upper,3,783174.00,1
Styrolution,3,6549039,3,Upper,3,919829.31,1
Styrolution,3,6549047,4,Upper,3,863952.75,1
Styrolution,3,6549056,5,Upper,3,889274.87,1
Styrolution,3,6549064,6,Upper,3,735368.06,1
Styrolution,3,6549073,7,Upper,3,775170.31,1
Styrolution,3,6549081,0,Upper,4,774730.50,1
Styrolution,3,6549090,1,Upper,4,1028628.81,1
Styrolution,3,6549098,2,Upper,4,782276.56,1
Styrolution,3,6549107,3,Upper,4,917357.25,1
Styrolution,3,6549115,4,Upper,4,867245.37,1
Styrolution,3,6549124,5,Upper,4,889274.87,1
Styrolution,3,6549132,6,Upper,4,732999.31,1
Styrolution,3,6549141,7,Upper,4,776492.87,1
Styrolution,3,6549149,0,Upper,5,773852.25,1
Styrolution,3,6549158,1,Upper,5,1026309.19,1
Styrolution,3,6549166,2,Upper,5,781828.56,1
Styrolution,3,6549175,3,Upper,5,916741.25,1
Styrolution,3,6549183,4,Upper,5,861771.50,1
Styrolution,3,6549192,5,Upper,5,886388.25,1
Styrolution,3,6549200,6,Upper,5,735368.06,1
Styrolution,3,6549209,7,Upper,5,777377.12,1
Styrolution,3,6549217,0,Upper,6,773413.88,1
