Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
Papierspritzguss,2,6214995,0,Upper,1,683122.06,1
Papierspritzguss,2,6215014,1,Upper,1,896868.81,1
Papierspritzguss,2,6215023,2,Upper,1,676354.00,1
Papierspritzguss,2,6215042,3,Upper,1,784073.50,1
Papierspritzguss,2,6215061,4,Upper,1,742567.06,1
Papierspritzguss,2,6215069,5,Upper,1,744186.06,1
Papierspritzguss,2,6215078,6,Upper,1,631319.37,1
Papierspritzguss,2,6215086,7,Upper,1,649952.38,1
Papierspritzguss,2,6215095,0,Upper,2,678370.31,1
Papierspritzguss,2,6215103,1,Upper,2,888117.94,1
Papierspritzguss,2,6215112,2,Upper,2,678370.31,1
Papierspritzguss,2,6215121,3,Upper,2,773413.88,1
Papierspritzguss,2,6215129,4,Upper,2,744186.06,1
Papierspritzguss,2,6215138,5,Upper,2,742567.06,1
Papierspritzguss,2,6215146,6,Upper,2,627258.81,1
Papierspritzguss,2,6215155,7,Upper,2,649952.38,1
Papierspritzguss,2,6215163,0,Upper,3,671695.62,1
Papierspritzguss,2,6215172,1,Upper,3,883520.25,1
Papierspritzguss,2,6215180,2,Upper,3,665799.75,1
Papierspritzguss,2,6215189,3,Upper,3,766467.06,1
Papierspritzguss,2,6215197,4,Upper,3,735368.06,1
Papierspritzguss,2,6215206,5,Upper,3,739350.19,1
Papierspritzguss,2,6215214,6,Upper,3,624390.25,1
Papierspritzguss,2,6215223,7,Upper,3,646260.63,1
Papierspritzguss,2,6215231,0,Upper,4,671035.38,1
Papierspritzguss,2,6215240,1,Upper,4,880670.81,1
Papierspritzguss,2,6215248,2,Upper,4,662568.75,1
Papierspritzguss,2,6215257,3,Upper,4,769490.88,1
Papierspritzguss,2,6215265,4,Upper,4,730645.75,1
Papierspritzguss,2,6215274,5,Upper,4,737752.19,1
Papierspritzguss,2,6215282,6,Upper,4,622114.19,1
Papierspritzguss,2,6215291,7,Upper,4,641403.06,1
Papierspritzguss,2,6215299,0,Upper,5,665799.75,1
Papierspritzguss,2,6215308,1,Upper,5,875026.69,1
Papierspritzguss,2,6215316,2,Upper,5,659368.94,1
Papierspritzguss,2,6215325,3,Upper,5,763040.25,1
Papierspritzguss,2,6215333,4,Upper,5,726756.56,1
Papierspritzguss,2,6215342,5,Upper,5,729864.56,1
Papierspritzguss,2,6215350,6,Upper,5,618731.13,1
Papierspritzguss,2,6215359,7,Upper,5,636024.87,1
Papierspritzguss,2,6215367,0,Upper,6,662568.75,1
Papierspritzguss,2,6215376,1,Upper,6,868901.13,1
Papierspritzguss,2,6215384,2,Upper,6,660006.44,1
Papierspritzguss,2,6215393,3,Upper,6,757957.06,1
Papierspritzguss,2,6215401,4,Upper,6,723674.94,1
Papierspritzguss,2,6215410,5,Upper,6,734576.75,1
Papierspritzguss,2,6215418,6,Upper,6,616496.06,1
Papierspritzguss,2,6215427,7,Upper,6,634841.94,1
Papierspritzguss,2,6215435,0,Upper,7,662568.75,1
Papierspritzguss,2,6215444,1,Upper,7,860142.81,1
Papierspritzguss,2,6215452,2,Upper,7,654940.81,1
Papierspritzguss,2,6215461,3,Upper,7,757957.06,1
Papierspritzguss,2,6215469,4,Upper,7,720619.31,1
Papierspritzguss,2,6215478,5,Upper,7,724442.87,1
Papierspritzguss,2,6215486,6,Upper,7,617053.31,1
Papierspritzguss,2,6215495,7,Upper,7,632489.19,1
Papierspritzguss,2,6215503,0,Upper,8,660645.19,1
Papierspritzguss,2,6215512,1,Upper,8,863406.44,1
Papierspritzguss,2,6215520,2,Upper,8,653686.56,1
Papierspritzguss,2,6215529,3,Upper,8,744998.19,1
Papierspritzguss,2,6215537,4,Upper,8,713837.56,1
Papierspritzguss,2,6215546,5,Upper,8,725983.69,1
Papierspritzguss,2,6215554,6,Upper,8,613173.63,1
Papierspritzguss,2,6215563,7,Upper,8,627258.81,1
Papierspritzguss,2,6215571,0,Upper,9,653686.56,1
Papierspritzguss,2,6215580,1,Upper,9,856366.31,1
Papierspritzguss,2,6215588,2,Upper,9,647486.56,1
Papierspritzguss,2,6215597,3,Upper,9,753356.63,1
Papierspritzguss,2,6215605,4,Upper,9,713091.94,1
Papierspritzguss,2,6215614,5,Upper,9,721380.75,1
Papierspritzguss,2,6215622,6,Upper,9,610432.19,1
Papierspritzguss,2,6215631,7,Upper,9,624961.88,1
Papierspritzguss,2,6215639,0,Upper,10,653061.25,1
Papierspritzguss,2,6215648,1,Upper,10,857441.94,1
Papierspritzguss,2,6215656,2,Upper,10,643822.69,1
Papierspritzguss,2,6215665,3,Upper,10,736161.06,1
Papierspritzguss,2,6215673,4,Upper,10,710864.31,1
Papierspritzguss,2,6215682,5,Upper,10,717589.37,1
Papierspritzguss,2,6215690,6,Upper,10,610978.50,1
Papierspritzguss,2,6215699,7,Upper,10,624390.25,1
Papierspritzguss,2,6215707,0,Upper,11,651814.12,1
Papierspritzguss,2,6215716,1,Upper,11,856366.31,1
Papierspritzguss,2,6215724,2,Upper,11,647486.56,1
Papierspritzguss,2,6215733,3,Upper,11,740151.81,1
Papierspritzguss,2,6215741,4,Upper,11,707915.69,1
Papierspritzguss,2,6215750,5,Upper,11,711605.31,1
Papierspritzguss,2,6215758,6,Upper,11,608256.62,1
Papierspritzguss,2,6215767,7,Upper,11,619292.44,1
Papierspritzguss,2,6215775,0,Upper,12,649334.19,1
Papierspritzguss,2,6215784,1,Upper,12,845233.19,1
Papierspritzguss,2,6215792,2,Upper,12,642610.62,1
Papierspritzguss,2,6215801,3,Upper,12,745812.06,1
Papierspritzguss,2,6215809,4,Upper,12,703538.31,1
Papierspritzguss,2,6215818,5,Upper,12,707915.69,1
Papierspritzguss,2,6215826,6,Upper,12,603417.81,1
Papierspritzguss,2,6215835,7,Upper,12,616496.06,1
Papierspritzguss,2,6215843,0,Upper,13,646873.00,1
Papierspritzguss,2,6215852,1,Upper,13,840032.81,1
Papierspritzguss,2,6215860,2,Upper,13,637212.19,1
Papierspritzguss,2,6215869,3,Upper,13,744998.19,1
Papierspritzguss,2,6215877,4,Upper,13,700650.00,1
Papierspritzguss,2,6215886,5,Upper,13,705720.19,1
Papierspritzguss,2,6215894,6,Upper,13,603417.81,1
Papierspritzguss,2,6215903,7,Upper,13,616496.06,1
Papierspritzguss,2,6215911,0,Upper,14,646873.00,1
Papierspritzguss,2,6215920,1,Upper,14,839516.31,1
Papierspritzguss,2,6215928,2,Upper,14,637212.19,1
Papierspritzguss,2,6215937,3,Upper,14,743375.69,1
Papierspritzguss,2,6215945,4,Upper,14,703538.31,1
Papierspritzguss,2,6215954,5,Upper,14,706450.50,1
Papierspritzguss,2,6215962,6,Upper,14,603951.62,1
Papierspritzguss,2,6215971,7,Upper,14,612074.12,1
Papierspritzguss,2,6215979,0,Upper,15,640200.06,1
Papierspritzguss,2,6215988,1,Upper,15,832858.88,1
Papierspritzguss,2,6215996,2,Upper,15,634252.06,1
Papierspritzguss,2,6216005,3,Upper,15,736955.75,1
Papierspritzguss,2,6216013,4,Upper,15,696361.81,1
Papierspritzguss,2,6216022,5,Upper,15,700650.00,1
Papierspritzguss,2,6216030,6,Upper,15,600234.44,1
Papierspritzguss,2,6216039,7,Upper,15,606635.06,1
Papierspritzguss,2,6216047,0,Upper,16,637807.56,1
Papierspritzguss,2,6216056,1,Upper,16,828814.25,1
Papierspritzguss,2,6216064,2,Upper,16,628992.63,1
Papierspritzguss,2,6216073,3,Upper,16,736955.75,1
Papierspritzguss,2,6216081,4,Upper,16,692125.69,1
Papierspritzguss,2,6216090,5,Upper,16,699931.63,1
Papierspritzguss,2,6216098,6,Upper,16,594484.75,1
Papierspritzguss,2,6216107,7,Upper,16,607174.63,1
Papierspritzguss,2,6216115,0,Upper,17,637807.56,1
Papierspritzguss,2,6216124,1,Upper,17,829821.69,1
Papierspritzguss,2,6216132,2,Upper,17,622681.69,1
Papierspritzguss,2,6216141,3,Upper,17,735368.06,1
Papierspritzguss,2,6216149,4,Upper,17,691424.69,1
Papierspritzguss,2,6216158,5,Upper,17,698499.31,1
Papierspritzguss,2,6216166,6,Upper,17,595002.88,1
Papierspritzguss,2,6216175,7,Upper,17,605558.81,1
Papierspritzguss,2,6216183,0,Upper,18,628413.63,1
Papierspritzguss,2,6216192,1,Upper,18,829317.69,1
Papierspritzguss,2,6216200,2,Upper,18,624961.88,1
Papierspritzguss,2,6216209,3,Upper,18,729085.06,1
Papierspritzguss,2,6216217,4,Upper,18,690725.13,1
Papierspritzguss,2,6216226,5,Upper,18,688634.81,1
Papierspritzguss,2,6216234,6,Upper,18,593967.50,1
Papierspritzguss,2,6216243,7,Upper,18,601291.81,1
Papierspritzguss,2,6216251,0,Upper,19,627835.69,1
Papierspritzguss,2,6216260,1,Upper,19,821335.50,1
Papierspritzguss,2,6216268,2,Upper,19,620418.06,1
Papierspritzguss,2,6216277,3,Upper,19,724442.87,1
Papierspritzguss,2,6216285,4,Upper,19,690026.94,1
Papierspritzguss,2,6216294,5,Upper,19,694237.31,1
Papierspritzguss,2,6216302,6,Upper,19,593451.19,1
Papierspritzguss,2,6216311,7,Upper,19,597084.56,1
Papierspritzguss,2,6216319,0,Upper,20,625534.50,1
Papierspritzguss,2,6216328,1,Upper,20,817891.38,1
Papierspritzguss,2,6216336,2,Upper,20,616496.06,1
Papierspritzguss,2,6216345,3,Upper,20,722908.56,1
Papierspritzguss,2,6216353,4,Upper,20,683806.38,1
Papierspritzguss,2,6216362,5,Upper,20,687940.88,1
Papierspritzguss,2,6216370,6,Upper,20,587324.38,1
Papierspritzguss,2,6216379,7,Upper,20,591394.75,1
Papierspritzguss,2,6216387,0,Upper,21,623819.69,1
Papierspritzguss,2,6216396,1,Upper,21,811089.13,1
Papierspritzguss,2,6216404,2,Upper,21,622681.69,1
Papierspritzguss,2,6216413,3,Upper,21,719859.38,1
Papierspritzguss,2,6216421,4,Upper,21,677024.81,1
Papierspritzguss,2,6216430,5,Upper,21,682439.19,1
Papierspritzguss,2,6216438,6,Upper,21,585310.06,1
Papierspritzguss,2,6216447,7,Upper,21,594484.75,1
Papierspritzguss,2,6216455,0,Upper,22,622681.69,1
Papierspritzguss,2,6216464,1,Upper,22,812053.94,1
Papierspritzguss,2,6216472,2,Upper,22,611525.81,1
Papierspritzguss,2,6216481,3,Upper,22,719101.13,1
Papierspritzguss,2,6216489,4,Upper,22,679045.06,1
Papierspritzguss,2,6216498,5,Upper,22,679721.19,1
Papierspritzguss,2,6216506,6,Upper,22,583309.63,1
Papierspritzguss,2,6216515,7,Upper,22,589861.75,1
Papierspritzguss,2,6216523,0,Upper,23,620982.44,1
Papierspritzguss,2,6216532,1,Upper,23,810607.56,1
Papierspritzguss,2,6216540,2,Upper,23,610978.50,1
Papierspritzguss,2,6216549,3,Upper,23,716083.94,1
Papierspritzguss,2,6216557,4,Upper,23,675016.50,1
Papierspritzguss,2,6216566,5,Upper,23,679721.19,1
Papierspritzguss,2,6216574,6,Upper,23,581322.75,1
Papierspritzguss,2,6216583,7,Upper,23,587830.06,1
Papierspritzguss,2,6216591,0,Upper,24,617053.31,1
Papierspritzguss,2,6216600,1,Upper,24,799219.50,1
Papierspritzguss,2,6216608,2,Upper,24,610432.19,1
Papierspritzguss,2,6216617,3,Upper,24,710124.81,1
Papierspritzguss,2,6216625,4,Upper,24,670376.44,1
Papierspritzguss,2,6216634,5,Upper,24,678370.31,1
Papierspritzguss,2,6216642,6,Upper,24,583309.63,1
Papierspritzguss,2,6216651,7,Upper,24,588336.69,1
Papierspritzguss,2,6216659,0,Upper,25,615384.62,1
Papierspritzguss,2,6216668,1,Upper,25,797352.56,1
Papierspritzguss,2,6216676,2,Upper,25,603951.62,1
Papierspritzguss,2,6216685,3,Upper,25,713837.56,1
Papierspritzguss,2,6216693,4,Upper,25,670376.44,1
Papierspritzguss,2,6216702,5,Upper,25,673684.19,1
Papierspritzguss,2,6216710,6,Upper,25,577878.13,1
Papierspritzguss,2,6216719,7,Upper,25,586315.50,1
Papierspritzguss,2,6216727,0,Upper,26,615384.62,1
Papierspritzguss,2,6216736,1,Upper,26,799219.50,1
Papierspritzguss,2,6216744,2,Upper,26,603417.81,1
Papierspritzguss,2,6216753,3,Upper,26,704991.37,1
Papierspritzguss,2,6216761,4,Upper,26,670376.44,1
Papierspritzguss,2,6216770,5,Upper,26,668407.31,1
Papierspritzguss,2,6216778,6,Upper,26,578367.69,1
Papierspritzguss,2,6216787,7,Upper,26,584308.12,1
Papierspritzguss,2,6216795,0,Upper,27,612074.12,1
Papierspritzguss,2,6216804,1,Upper,27,795958.00,1
Papierspritzguss,2,6216812,2,Upper,27,602884.88,1
Papierspritzguss,2,6216821,3,Upper,27,702091.19,1
Papierspritzguss,2,6216829,4,Upper,27,665799.75,1
Papierspritzguss,2,6216838,5,Upper,27,672357.19,1
Papierspritzguss,2,6216846,6,Upper,27,577389.31,1
Papierspritzguss,2,6216855,7,Upper,27,579349.38,1
Papierspritzguss,2,6216863,0,Upper,28,607715.12,1
Papierspritzguss,2,6216872,1,Upper,28,780934.25,1
Papierspritzguss,2,6216880,2,Upper,28,598655.38,1
Papierspritzguss,2,6216889,3,Upper,28,699214.75,1
Papierspritzguss,2,6216897,4,Upper,28,665151.00,1
Papierspritzguss,2,6216906,5,Upper,28,667101.00,1
Papierspritzguss,2,6216914,6,Upper,28,569680.12,1
Papierspritzguss,2,6216923,7,Upper,28,574957.88,1
Papierspritzguss,2,6216931,0,Upper,29,608256.62,1
Papierspritzguss,2,6216940,1,Upper,29,785878.75,1
Papierspritzguss,2,6216948,2,Upper,29,598130.81,1
Papierspritzguss,2,6216957,3,Upper,29,697072.81,1
Papierspritzguss,2,6216965,4,Upper,29,660006.44,1
Papierspritzguss,2,6216974,5,Upper,29,663857.37,1
Papierspritzguss,2,6216982,6,Upper,29,571109.88,1
Papierspritzguss,2,6216991,7,Upper,29,573991.06,1
Papierspritzguss,2,6216999,0,Lower,30,603951.62,1
Papierspritzguss,2,6217008,1,Lower,30,779596.50,1
Papierspritzguss,2,6217016,2,Lower,30,593967.50,1
Papierspritzguss,2,6217025,3,Lower,30,694237.31,1
Papierspritzguss,2,6217033,4,Lower,30,656831.31,1
Papierspritzguss,2,6217041,5,Lower,30,659368.94,1
Papierspritzguss,2,6217050,6,Lower,30,570632.50,1
Papierspritzguss,2,6217058,7,Lower,30,573027.44,1
Papierspritzguss,2,6217067,0,Lower,31,1461291.50,1
Papierspritzguss,2,6217075,1,Lower,31,1915809.12,1
Papierspritzguss,2,6217084,2,Lower,31,1418773.87,1
Papierspritzguss,2,6217092,3,Lower,31,1702056.87,1
Papierspritzguss,2,6217101,4,Lower,31,1734490.75,1
Papierspritzguss,2,6217109,5,Lower,31,1606904.62,1
Papierspritzguss,2,6217118,6,Lower,31,1475504.37,1
Papierspritzguss,2,6217126,7,Lower,31,1411440.37,1
Papierspritzguss,2,6217135,0,Lower,32,1445817.12,1
Papierspritzguss,2,6217143,1,Lower,32,1893228.62,1
Papierspritzguss,2,6217152,2,Lower,32,1387064.00,1
